,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,Team Success (xG),,,,,
468,Samir Handanović\Samir-Handanovic,si SVN,GK,it Inter,34,1984,4,360,90,100.0,4.0,4,90,4,0,,0,1.75,5,1,+4,+1.00,,5.8,4.4,+1.4,+0.34,,Matches
469,Szilveszter Hangya\Szilveszter-Hangya,hu HUN,MF,hu Vidi,24,1994,1,15,15,2.8,0.2,0,,0,1,14,5,0.00,0,1,-1,-6.00,-5.83,0.1,0.4,-0.3,-1.58,-1.13,Matches
470,Sofiane Hanni\Sofiane-Hanni,dz ALG,FWMF,ru Spartak Moscow,27,1990,5,293,59,54.3,3.3,3,76,1,2,33,0,1.00,7,6,+1,+0.31,+2.13,4.7,4.2,+0.5,+0.15,+0.71,Matches
471,Matěj Hanousek\Matej-Hanousek,cz CZE,DF,cz Jablonec,25,1993,6,540,90,100.0,6.0,6,90,6,0,,0,0.83,6,8,-2,-0.33,,6.5,7.7,-1.2,-0.20,,Matches
472,André Hansen\Andre-Hansen,no NOR,GK,no Rosenborg,28,1989,6,540,90,100.0,6.0,6,90,6,0,,0,1.30,4,14,-10,-1.67,,3.0,13.4,-10.4,-1.73,,Matches
473,Jan Hanuš\Jan-Hanus,cz CZE,GK,cz Jablonec,30,1988,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
474,Denys Harmash\Denys-Harmash,ua UKR,MFFW,ua Dynamo Kyiv,28,1990,8,401,50,44.6,4.5,4,82,2,4,18,0,1.50,6,10,-4,-0.90,-0.90,4.3,7.2,-2.9,-0.65,-0.11,Matches
475,András Hársfalvi\Andras-Harsfalvi,hu HUN,GK,hu Vidi,21,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
476,Makoto Hasebe\Makoto-Hasebe,jp JPN,DFMF,de Eint Frankfurt,34,1984,14,1231,88,95.4,13.7,14,88,13,0,,0,2.14,28,13,+15,+1.10,-0.43,24.0,15.8,+8.1,+0.59,+0.12,Matches
477,Milan Havel\Milan-Havel,cz CZE,DF,cz Viktoria Plzeň,23,1994,2,163,82,90.6,1.8,2,82,1,0,,0,1.50,2,4,-2,-1.10,-1.10,1.7,2.2,-0.5,-0.26,+0.42,Matches
478,Kai Havertz\Kai-Havertz,de GER,MFFW,de Leverkusen,19,1999,6,422,70,58.6,4.7,5,81,3,1,17,1,1.50,8,6,+2,+0.43,-1.08,5.5,7.1,-1.6,-0.34,-1.01,Matches
479,Jonny Hayes\Jonny-Hayes,ie IRL,DF,sco Celtic,31,1987,1,90,90,12.5,1.0,1,90,1,0,,5,1.50,0,1,-1,-1.00,-0.43,0.8,2.3,-1.6,-1.57,-1.12,Matches
480,Eden Hazard\Eden-Hazard,be BEL,FW,eng Chelsea,27,1991,8,452,57,32.8,5.0,4,84,1,4,29,3,2.75,12,6,+6,+1.19,-0.74,9.1,5.4,+3.7,+0.74,-0.74,Matches
481,Tobias Heintz\Tobias-Heintz,no NOR,MFFW,no Sarpsborg 08,20,1998,6,297,50,55.0,3.3,3,83,2,3,16,0,1.38,4,10,-6,-1.82,-2.19,6.5,5.5,+1.0,+0.31,-0.05,Matches
482,Jack Hendry\Jack-Hendry,sco SCO,DF,sco Celtic,23,1995,2,106,53,14.7,1.2,1,91,1,1,15,3,0.00,1,3,-2,-1.70,-1.26,0.6,4.0,-3.4,-2.85,-2.66,Matches
483,Pedro Henrique\Pedro-Henrique,br BRA,FWMF,kz Astana FK,28,1990,5,384,77,71.1,4.3,5,77,2,0,,0,1.29,6,6,0,0.00,0.00,3.6,6.2,-2.6,-0.61,-1.98,Matches
484,Uche Henry Agbo\Uche-Henry-Agbo,ng NGA,MF,be Standard Liège,22,1995,4,192,48,35.6,2.1,3,60,0,1,12,2,1.75,2,2,0,0.00,+0.52,1.2,5.4,-4.2,-1.96,-1.68,Matches
485,Hernani\Hernani,br BRA,MFDF,ru Zenit,24,1994,6,428,71,47.6,4.8,5,83,3,1,15,3,1.20,4,6,-2,-0.42,-0.61,3.6,4.2,-0.6,-0.12,-0.02,Matches
486,Hector Hevel\Hector-Hevel,nl NED,MF,cy AÉK Lárnaka,22,1996,6,495,83,91.7,5.5,5,90,5,1,45,0,1.58,5,10,-5,-0.91,+1.09,4.8,7.3,-2.5,-0.46,+1.52,Matches
487,Bryan Heynen\Bryan-Heynen,be BEL,MF,be Genk,21,1997,6,328,55,45.6,3.6,4,75,3,2,14,1,1.29,6,4,+2,+0.55,+0.32,5.3,4.4,+0.9,+0.24,-0.08,Matches
488,Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,it Milan,30,1987,5,450,90,83.3,5.0,5,90,5,0,,0,1.80,11,8,+3,+0.60,+0.60,9.0,6.1,+2.8,+0.57,+0.54,Matches
489,Gonzalo Higuaín\Gonzalo-Higuain,ar ARG,FW,eng Chelsea,30,1987,1,25,25,1.8,0.3,0,,0,1,24,7,3.00,0,0,0,0.00,-1.73,1.1,1.5,-0.4,-1.27,-2.55,Matches
490,Martin Hinteregger\Martin-Hinteregger,at AUT,DF,de Eint Frankfurt,25,1992,7,660,94,51.2,7.3,7,94,7,0,,0,1.29,11,9,+2,+0.27,-1.73,12.0,8.9,+3.2,+0.43,-0.32,Matches
491,Ivan Hladík\Ivan-Hladik,sk SVK,DF,sk Spartak Trnava,25,1993,1,24,24,4.4,0.3,0,,0,1,23,0,1.33,0,1,-1,-3.75,-3.40,0.1,0.2,-0.1,-0.24,+0.65,Matches
492,Alexander Hleb\Alexander-Hleb,by BLR,MFFW,by BATE Borisov,37,1981,6,313,52,43.5,3.5,4,66,0,2,26,1,1.00,2,6,-4,-1.15,-1.59,1.4,5.0,-3.6,-1.03,-0.50,Matches
493,Armin Hodžić\Armin-Hodzic,ba BIH,MFFW,hu Vidi,23,1994,6,112,19,20.7,1.2,0,,0,6,18,0,1.17,0,2,-2,-1.61,-1.61,0.8,1.6,-0.7,-0.60,-0.15,Matches
494,Maximilian Hofmann\Maximilian-Hofmann,at AUT,DF,at Rapid Wien,24,1993,4,360,90,50.0,4.0,4,90,4,0,,1,1.20,3,6,-3,-0.75,+0.50,3.3,4.9,-1.6,-0.40,+0.82,Matches
495,Rob Holding\Rob-Holding,eng ENG,DF,eng Arsenal,22,1995,5,419,84,31.0,4.7,5,84,4,0,,0,2.60,11,2,+9,+1.93,+1.16,9.8,2.4,+7.3,+1.58,+1.24,Matches
496,Tomáš Holeš\Tomas-Holes,cz CZE,DF,cz Jablonec,25,1993,6,540,90,100.0,6.0,6,90,6,0,,0,0.83,6,8,-2,-0.33,,6.5,7.7,-1.2,-0.20,,Matches
497,Carlo Holse\Carlo-Holse,dk DEN,MF,dk FC Copenhagen,19,1999,2,79,40,14.6,0.9,1,60,0,1,19,3,1.80,0,1,-1,-1.14,-0.94,0.2,0.4,-0.1,-0.14,-0.03,Matches
498,Tomáš Hořava\Tomas-Horava,cz CZE,MF,cz Viktoria Plzeň,30,1988,2,146,73,81.1,1.6,2,73,1,0,,0,1.50,2,3,-1,-0.62,+2.03,1.6,1.7,-0.1,-0.06,+1.29,Matches
499,Dinko Horkaš\Dinko-Horkas,hr CRO,GK,hr Dinamo Zagreb,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
500,Jørgen Horn\Jorgen-Horn,no NOR,DF,no Sarpsborg 08,31,1987,5,450,90,83.3,5.0,5,90,5,0,,0,0.33,5,12,-7,-1.40,-3.40,8.1,6.4,+1.7,+0.33,-0.01,Matches
501,Ethan Horvath\Ethan-Horvath,us USA,GK,be Club Brugge,23,1995,2,180,90,100.0,2.0,2,90,2,0,,0,1.50,2,5,-3,-1.50,,2.0,3.0,-0.9,-0.47,,Matches
502,Even Hovland\Even-Hovland,no NOR,DF,no Rosenborg,29,1989,6,540,90,100.0,6.0,6,90,6,0,,0,1.11,4,14,-10,-1.67,,3.0,13.4,-10.4,-1.73,,Matches
503,David Hovorka\David-Hovorka,cz CZE,DF,cz Jablonec,24,1993,6,540,90,100.0,6.0,6,90,6,0,,0,0.83,6,8,-2,-0.33,,6.5,7.7,-1.2,-0.20,,Matches
504,Lukáš Hrádecký\Lukas-Hradecky,fi FIN,GK,de Leverkusen,28,1989,6,540,90,75.0,6.0,6,90,6,0,,0,1.83,11,8,+3,+0.50,-1.50,7.2,8.6,-1.4,-0.24,-1.28,Matches
505,Aniss El Hriti\Aniss-El-Hriti,fr FRA,DF,lu F91 Dudelange,29,1989,4,332,83,61.5,3.7,4,83,2,0,,1,1.50,0,5,-5,-1.36,+2.11,0.8,7.9,-7.1,-1.92,+0.31,Matches
506,Patrik Hrošovský\Patrik-Hrosovsky,sk SVK,MF,cz Viktoria Plzeň,26,1992,2,180,90,100.0,2.0,2,90,2,0,,0,1.50,2,4,-2,-1.00,,1.7,2.3,-0.6,-0.30,,Matches
507,Vlastimil Hrubý\Vlastimil-Hruby,cz CZE,GK,cz Jablonec,33,1985,6,540,90,100.0,6.0,6,90,6,0,,0,0.83,6,8,-2,-0.33,,6.5,7.7,-1.2,-0.20,,Matches
508,Aleš Hruška\Ales-Hruska,cz CZE,GK,cz Viktoria Plzeň,32,1985,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
509,Roman Hubník\Roman-Hubnik,cz CZE,DF,cz Viktoria Plzeň,34,1984,1,90,90,50.0,1.0,1,90,1,0,,0,3.00,2,1,+1,+1.00,+4.00,1.4,0.6,+0.8,+0.81,+2.22,Matches
510,Tomáš Hubočan\Tomas-Hubocan,sk SVK,DF,fr Marseille,32,1985,1,90,90,16.7,1.0,1,90,1,0,,2,0.00,0,4,-4,-4.00,-2.80,0.9,3.4,-2.5,-2.51,-2.60,Matches
511,Tomáš Hübschman\Tomas-Hubschman,cz CZE,MF,cz Jablonec,36,1981,6,531,89,98.3,5.9,6,89,5,0,,0,0.83,6,8,-2,-0.34,-0.34,6.4,7.3,-0.9,-0.15,+2.77,Matches
512,Callum Hudson-Odoi\Callum-Hudson-Odoi,eng ENG,FW,eng Chelsea,17,2000,9,421,47,30.5,4.7,4,91,4,5,11,0,2.78,15,3,+12,+2.57,+1.25,10.2,2.6,+7.6,+1.62,+0.56,Matches
513,Adrien Hunou\Adrien-Hunou,fr FRA,FW,fr Rennes,24,1994,6,276,46,30.7,3.1,3,85,1,3,7,1,2.17,8,5,+3,+0.98,+1.41,5.0,6.1,-1.1,-0.34,-0.70,Matches
514,Josef Hušbauer\Josef-Husbauer,cz CZE,MF,cz Slavia Prague,28,1990,7,542,77,48.8,6.0,6,88,4,1,16,4,1.43,4,4,0,0.00,-0.48,5.9,4.1,+1.8,+0.30,+0.59,Matches
515,Abbas Huseynov\Abbas-Huseynov,az AZE,DF,az Qarabağ Ağdam,23,1995,1,29,29,5.4,0.3,0,,0,1,28,2,1.50,0,1,-1,-3.10,-1.34,0.0,0.6,-0.6,-1.96,-1.24,Matches
516,Badavi Huseynov\Badavi-Huseynov,az AZE,DF,az Qarabağ Ağdam,27,1991,3,270,90,50.0,3.0,3,90,3,0,,3,0.60,0,6,-6,-2.00,-0.33,1.3,5.1,-3.8,-1.27,-0.96,Matches
517,Szabolcs Huszti\Szabolcs-Huszti,hu HUN,FWMF,hu Vidi,35,1983,5,366,73,67.8,4.1,5,73,0,0,,0,1.40,5,4,+1,+0.25,+1.80,2.2,4.5,-2.3,-0.56,-0.26,Matches
518,Elseid Hysaj\Elseid-Hysaj,al ALB,DF,it Napoli,24,1994,4,360,90,66.7,4.0,4,90,4,0,,2,1.50,6,5,+1,+0.25,-0.25,7.2,5.3,+1.9,+0.47,+0.14,Matches
519,Gaute Høberg Vetti\Gaute-Hoberg-Vetti,no NOR,MF,no Sarpsborg 08,19,1998,2,93,47,17.2,1.0,1,90,0,1,3,2,0.50,2,1,+1,+0.97,+2.18,1.4,0.9,+0.5,+0.53,+0.24,Matches
520,Vicente Iborra\Vicente-Iborra,es ESP,MF,es Villarreal,30,1988,5,264,53,24.4,2.9,3,76,1,2,19,1,2.00,7,2,+5,+1.70,+1.48,4.5,4.2,+0.3,+0.09,-0.54,Matches
521,Mikhail Ignatov\Mikhail-Ignatov,ru RUS,MF,ru Spartak Moscow,18,2000,3,161,54,29.8,1.8,2,76,0,1,9,0,0.67,1,2,-1,-0.56,+0.15,2.4,2.1,+0.3,+0.15,+0.47,Matches
522,Ivan Ignatyev\Ivan-Ignatyev,ru RUS,FWMF,ru Krasnodar,19,1999,6,305,51,33.9,3.4,3,74,1,3,28,0,1.33,4,4,0,0.00,+0.15,5.1,4.0,+1.1,+0.34,+0.28,Matches
523,Dāvis Ikaunieks\Davis-Ikaunieks,lv LVA,FW,cz Jablonec,24,1994,2,47,24,8.7,0.5,0,,0,2,23,3,1.00,1,0,+1,+1.91,+2.46,0.3,0.3,+0.1,+0.13,+0.36,Matches
524,Dejan Iliev\Dejan-Iliev,mk MKD,GK,eng Arsenal,23,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
525,Tiago Ilori\Tiago-Ilori,pt POR,DF,pt Sporting CP,25,1993,1,90,90,12.5,1.0,1,90,1,0,,1,1.00,1,1,0,0.00,-1.29,1.0,1.5,-0.5,-0.54,-1.31,Matches
526,Stefan Ilsanker\Stefan-Ilsanker,at AUT,MFDF,de RB Leipzig,29,1989,6,435,73,80.6,4.8,5,81,4,1,29,0,1.64,6,7,-1,-0.21,-1.92,6.6,5.0,+1.5,+0.32,-0.74,Matches
527,Ciro Immobile\Ciro-Immobile,it ITA,FW,it Lazio,28,1990,5,390,78,54.2,4.3,4,90,4,1,29,0,1.80,7,9,-2,-0.46,+0.36,5.4,5.4,0.0,+0.01,+0.04,Matches
528,Selçuk İnan\Selcuk-Inan,tr TUR,MF,tr Galatasaray,33,1985,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
529,Bjørn Inge Utvik\Bjorn-Inge-Utvik,no NOR,DF,no Sarpsborg 08,22,1996,0,,,,,0,,0,0,,2,2.00,,,,,,,,,,,Matches
530,Marcus Ingvartsen\Marcus-Ingvartsen,dk DEN,FW,be Genk,22,1996,2,7,4,1.0,0.1,0,,0,2,3,3,2.00,0,0,0,0.00,-0.38,0.6,0.0,+0.6,+7.61,+7.40,Matches
531,Arnór Ingvi Traustason\Arnor-Ingvi-Traustason,is ISL,FWMF,se Malmö,25,1993,8,566,71,78.6,6.3,7,76,2,1,35,0,1.30,5,8,-3,-0.48,-0.48,4.5,9.0,-4.5,-0.71,+0.26,Matches
532,Bonke Innocent\Bonke-Innocent,ng NGA,MF,se Malmö,22,1996,2,27,14,3.8,0.3,0,,0,2,13,3,2.00,1,1,0,0.00,+0.39,0.8,0.6,+0.2,+0.62,+1.44,Matches
533,Lorenzo Insigne\Lorenzo-Insigne,it ITA,FW,it Napoli,27,1991,5,317,63,58.7,3.5,4,75,1,1,18,0,1.80,4,3,+1,+0.28,-0.12,6.4,3.8,+2.7,+0.76,+0.80,Matches
534,Takashi Inui\Takashi-Inui,jp JPN,FWMF,es Betis,30,1988,4,197,49,27.4,2.2,2,82,1,2,17,2,2.00,1,0,+1,+0.46,+0.11,4.2,0.6,+3.6,+1.62,+1.39,Matches
535,Thomas Ioannou\Thomas-Ioannou,cy CYP,DF,cy AÉK Lárnaka,23,1995,5,450,90,83.3,5.0,5,90,5,0,,0,1.50,4,8,-4,-0.80,+1.20,4.1,6.1,-2.0,-0.41,+1.06,Matches
536,Mauricio Isla\Mauricio-Isla,cl CHI,MFDF,tr Fenerbahçe,30,1988,6,453,76,62.9,5.0,5,90,5,1,2,0,1.83,5,3,+2,+0.40,+1.41,6.4,3.9,+2.5,+0.49,+1.33,Matches
537,Ismaily\Ismaily,br BRA,DF,ua Shakhtar,28,1990,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,3,6,-3,-1.50,,1.8,4.4,-2.6,-1.30,,Matches
538,Junya Ito\Junya-Ito,jp JPN,FW,be Genk,25,1993,1,90,90,12.5,1.0,1,90,1,0,,0,0.00,1,4,-3,-3.00,-3.86,0.9,1.9,-1.1,-1.06,-1.53,Matches
539,Andrei Ivan\Andrei-Ivan,ro ROU,MFFW,at Rapid Wien,21,1997,7,480,69,66.7,5.3,6,73,2,1,45,0,1.18,3,6,-3,-0.56,+1.31,3.9,7.7,-3.8,-0.71,+0.30,Matches
540,Mirko Ivanić\Mirko-Ivanic,me MNE,MFFW,by BATE Borisov,24,1993,5,368,74,51.1,4.1,4,84,3,1,31,1,1.80,8,5,+3,+0.73,+2.01,3.3,5.5,-2.2,-0.53,+0.46,Matches
541,Branislav Ivanović\Branislav-Ivanovic,rs SRB,DF,ru Zenit,34,1984,8,720,90,80.0,8.0,8,90,8,0,,0,1.58,10,9,+1,+0.12,+1.12,9.3,7.9,+1.4,+0.17,+1.41,Matches
542,Alex Iwobi\Alex-Iwobi,ng NGA,FWMF,eng Arsenal,22,1996,11,557,51,41.3,6.2,6,78,3,5,18,2,2.00,11,3,+8,+1.29,+0.27,12.1,4.3,+7.8,+1.25,+0.91,Matches
543,Emilio Izaguirre\Emilio-Izaguirre,hn HON,DF,sco Celtic,32,1986,1,90,90,12.5,1.0,1,90,1,0,,4,0.50,0,2,-2,-2.00,-1.57,0.2,1.4,-1.2,-1.20,-0.70,Matches
544,Léo Jabá\Leo-Jaba,br BRA,FW,gr PAOK,19,1998,5,415,83,76.9,4.6,5,83,2,0,,1,0.60,5,10,-5,-1.08,+0.36,3.9,6.6,-2.6,-0.57,-0.97,Matches
545,Ryan Jack\Ryan-Jack,sco SCO,MF,sco Rangers,26,1992,3,235,78,43.5,2.6,3,78,1,0,,1,1.50,0,0,0,0.00,0.00,1.6,3.2,-1.6,-0.63,-0.85,Matches
546,Nordin Jackers\Nordin-Jackers,be BEL,GK,be Genk,20,1997,1,33,33,4.6,0.4,0,,0,1,32,4,2.00,0,2,-2,-5.45,-6.11,0.6,0.6,0.0,+0.06,-0.23,Matches
547,Rangelo Janga\Rangelo-Janga,cw CUW,FW,kz Astana FK,26,1992,5,105,21,19.4,1.2,0,,0,5,20,1,1.29,3,0,+3,+2.57,+3.19,1.5,1.0,+0.5,+0.42,+0.57,Matches
548,Nikola Janković\Nikola-Jankovic,rs SRB,DF,cz Jablonec,25,1993,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
549,Oliver Janso\Oliver-Janso,sk SVK,MF,sk Spartak Trnava,24,1993,2,4,2,0.7,0.0,0,,0,2,1,4,2.00,0,0,0,0.00,+0.50,0.0,0.4,-0.4,-8.58,-7.80,Matches
550,Jardel\Jardel,br BRA,DF,pt Benfica,32,1986,2,180,90,31.6,2.0,2,90,2,0,,0,1.50,4,4,0,0.00,-0.69,2.5,2.8,-0.3,-0.15,-0.58,Matches
551,Issam Jebali\Issam-Jebali,tn TUN,FWMF,no Rosenborg,26,1991,3,180,60,33.3,2.0,2,79,1,1,22,0,1.40,1,2,-1,-0.50,+1.75,0.6,4.0,-3.4,-1.69,+0.05,Matches
552,Tin Jedvaj\Tin-Jedvaj,hr CRO,DF,de Leverkusen,22,1995,3,188,63,26.1,2.1,2,91,2,1,7,3,2.00,5,4,+1,+0.48,-0.54,2.2,4.4,-2.2,-1.07,-1.57,Matches
553,Carl Jenkinson\Carl-Jenkinson,eng ENG,DF,eng Arsenal,26,1992,3,239,80,17.7,2.7,3,80,2,0,,2,2.33,4,0,+4,+1.51,+0.45,4.8,1.3,+3.5,+1.33,+0.74,Matches
554,Leon Jensen\Leon-Jensen,de GER,FWMF,lu F91 Dudelange,21,1997,2,33,17,6.1,0.4,0,,0,2,16,2,0.50,1,1,0,0.00,+2.31,0.1,1.5,-1.4,-3.90,-1.98,Matches
555,Mike Jensen\Mike-Jensen,dk DEN,MF,no Rosenborg,30,1988,6,520,87,96.3,5.8,6,87,5,0,,0,1.30,4,14,-10,-1.73,-1.73,2.8,13.0,-10.2,-1.76,-1.00,Matches
556,Jesé\Jese,es ESP,FW,es Betis,25,1993,2,87,44,12.1,1.0,1,69,0,1,18,0,0.50,2,2,0,0.00,-0.43,1.8,1.7,+0.1,+0.11,-0.58,Matches
557,Erik Jirka\Erik-Jirka,sk SVK,FWMF,sk Spartak Trnava,20,1997,6,482,80,89.3,5.4,6,80,3,0,,0,1.38,3,6,-3,-0.56,-0.56,2.7,6.2,-3.5,-0.81,+0.30,Matches
558,Joaquín\Joaquin,es ESP,DFMF,es Betis,37,1981,6,409,68,56.8,4.5,5,78,0,1,18,1,1.17,6,6,0,0.00,-0.87,7.2,6.1,+1.1,+0.24,-0.88,Matches
559,Jakob Johansson\Jakob-Johansson,se SWE,MF,fr Rennes,28,1990,4,209,52,23.2,2.3,2,91,1,2,14,2,1.50,2,3,-1,-0.43,-0.56,2.7,3.4,-0.7,-0.29,-0.56,Matches
560,Tyreece John-Jules\Tyreece-John-Jules,eng ENG,FW,eng Arsenal,17,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
561,Michael Johnston\Michael-Johnston,sco SCO,MFFW,sco Celtic,19,1999,2,51,26,7.1,0.6,0,,0,2,25,1,1.75,1,0,+1,+1.76,+2.57,1.0,1.1,-0.1,-0.13,+0.49,Matches
562,Jonas\Jonas,br BRA,MFFW,pt Benfica,34,1984,3,103,34,18.1,1.1,0,,0,3,34,0,1.33,3,0,+3,+2.62,+2.62,1.2,0.9,+0.3,+0.29,+0.05,Matches
563,Edisson Jordanov\Edisson-Jordanov,bg BUL,DF,lu F91 Dudelange,25,1993,6,457,76,84.6,5.1,5,90,5,1,6,0,1.09,3,15,-12,-2.36,-1.28,1.4,12.3,-10.9,-2.14,-0.67,Matches
564,Jorginho\Jorginho,it ITA,MF,eng Chelsea,26,1991,11,740,67,53.6,8.2,8,85,5,3,20,2,2.82,14,3,+11,+1.34,-0.77,12.7,6.2,+6.5,+0.79,-0.96,Matches
565,Jesse Joronen\Jesse-Joronen,fi FIN,GK,dk FC Copenhagen,25,1993,1,90,90,16.7,1.0,1,90,1,0,,5,2.00,1,1,0,0.00,+0.40,1.6,1.0,+0.6,+0.60,+0.85,Matches
566,Vukašin Jovanović\Vukasin-Jovanovic,rs SRB,DF,fr Bordeaux,22,1996,1,90,90,16.7,1.0,1,90,1,0,,5,1.00,1,1,0,0.00,0.00,2.1,0.7,+1.4,+1.42,+1.42,Matches
567,Luka Jović\Luka-Jovic,rs SRB,FW,de Eint Frankfurt,20,1997,14,950,68,73.6,10.6,11,83,5,3,12,0,2.14,21,11,+10,+0.95,-0.64,18.2,10.9,+7.3,+0.69,+0.40,Matches
568,Vladimir Jovović\Vladimir-Jovovic,me MNE,MFFW,cz Jablonec,23,1994,5,428,86,79.3,4.8,5,86,0,0,,0,1.00,6,6,0,0.00,+1.61,4.8,5.9,-1.1,-0.24,-0.20,Matches
569,Miguel Juan Llambrich\Miguel-Juan-Llambrich,es ESP,DF,es Villarreal,22,1996,5,354,71,32.8,3.9,4,85,3,1,13,1,2.20,10,5,+5,+1.27,+1.02,6.6,4.3,+2.3,+0.58,+0.11,Matches
570,Roland Juhász\Roland-Juhasz,hu HUN,DF,hu Vidi,35,1983,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,5,7,-2,-0.33,,3.5,6.4,-2.9,-0.48,,Matches
571,Zlatko Junuzović\Zlatko-Junuzovic,at AUT,MF,at RB Salzburg,30,1987,8,516,65,57.3,5.7,6,82,4,2,12,0,2.25,12,6,+6,+1.05,-0.59,11.5,6.4,+5.1,+0.88,-0.34,Matches
572,Ole Jørgen Halvorsen\Ole-Jorgen-Halvorsen,no NOR,MFFW,no Sarpsborg 08,30,1987,6,492,82,91.1,5.5,6,82,3,0,,0,1.38,7,12,-5,-0.91,-0.91,7.7,6.7,+1.0,+0.18,-1.73,Matches
573,Joackim Jørgensen\Joackim-Jorgensen,no NOR,DF,no Sarpsborg 08,29,1988,3,132,44,24.4,1.5,1,92,1,2,20,3,1.82,3,4,-1,-0.68,+0.20,2.0,2.3,-0.3,-0.21,-0.72,Matches
574,Junior Kabananga\Junior-Kabananga,cd COD,FW,kz Astana FK,29,1989,6,435,73,80.6,4.8,6,73,1,0,,0,1.13,4,7,-3,-0.62,-3.19,5.2,5.9,-0.7,-0.15,-0.57,Matches
575,Charles Kaboré\Charles-Kabore,bf BFA,MF,ru Krasnodar,30,1988,9,770,86,85.6,8.6,9,86,7,0,,0,1.56,6,11,-5,-0.58,-3.35,11.1,9.8,+1.3,+0.15,-0.02,Matches
576,Tamás Kádár\Tamas-Kadar,hu HUN,DF,ua Dynamo Kyiv,28,1990,7,630,90,70.0,7.0,7,90,7,0,,1,1.57,10,12,-2,-0.29,+0.38,8.6,12.3,-3.7,-0.53,+0.21,Matches
577,Omar El Kaddouri\Omar-El-Kaddouri,ma MAR,FWMF,gr PAOK,27,1990,4,316,79,58.5,3.5,4,79,2,0,,0,0.00,0,7,-7,-1.99,-1.99,1.5,5.2,-3.7,-1.06,-1.71,Matches
578,Andrej Kadlec\Andrej-Kadlec,sk SVK,DF,sk Spartak Trnava,22,1996,3,265,88,49.1,2.9,3,88,2,0,,0,1.40,2,5,-3,-1.02,-1.02,1.1,3.4,-2.3,-1.16,-0.51,Matches
579,Damian Kądzior\Damian-Kadzior,pl POL,MF,hr Dinamo Zagreb,26,1992,5,190,38,20.4,2.1,2,80,0,3,10,3,2.00,2,1,+1,+0.47,-0.38,2.7,1.6,+1.1,+0.54,-0.04,Matches
580,Oğuz Kağan Güçtekin\Oguz-Kagan-Guctekin,tr TUR,MF,tr Fenerbahçe,19,1999,1,17,17,2.4,0.2,0,,0,1,16,0,1.00,0,0,0,0.00,+0.13,0.2,0.0,+0.1,+0.65,+0.67,Matches
581,Samuel Kalu\Samuel-Kalu,ng NGA,FW,fr Bordeaux,20,1997,5,440,88,81.5,4.9,5,88,4,0,,1,1.14,4,6,-2,-0.41,-2.21,6.1,5.3,+0.8,+0.17,-0.35,Matches
582,François Kamano\Francois-Kamano,gn GUI,FW,fr Bordeaux,22,1996,5,237,47,43.9,2.6,3,63,0,2,24,0,2.09,3,2,+1,+0.38,+0.68,4.5,2.6,+1.9,+0.72,+0.87,Matches
583,Boubacar Kamara\Boubacar-Kamara,fr FRA,DFMF,fr Marseille,18,1999,5,367,73,68.0,4.1,5,73,4,0,,0,0.20,4,12,-8,-1.96,-0.92,5.7,7.8,-2.0,-0.50,-0.47,Matches
584,Kevin Kampl\Kevin-Kampl,si SVN,MFFW,de RB Leipzig,27,1990,4,286,72,53.0,3.2,3,80,1,1,45,0,1.75,6,4,+2,+0.63,+0.98,5.9,3.0,+2.9,+0.90,+0.93,Matches
585,Ibrahim Kané\Ibrahim-Kane,ml MLI,FW,ua Vorskla Poltava,18,2000,2,34,17,6.3,0.4,0,,0,2,16,0,0.00,0,0,0,0.00,+1.60,0.5,1.3,-0.9,-2.26,-0.78,Matches
586,Lee Kangin\Lee-Kangin,kr KOR,MFDF,es Valencia,17,2001,2,38,19,5.3,0.4,0,,0,2,18,2,3.00,0,0,0,0.00,-0.53,1.0,0.3,+0.7,+1.76,+1.24,Matches
587,N'Golo Kanté\NGolo-Kante,fr FRA,MF,eng Chelsea,27,1991,10,581,58,42.1,6.5,6,84,4,4,20,2,2.80,19,7,+12,+1.86,+0.28,13.5,4.6,+8.9,+1.38,+0.24,Matches
588,Wilfrid Kaptoum\Wilfrid-Kaptoum,cm CMR,MF,es Betis,22,1996,2,99,50,13.8,1.1,1,91,1,1,8,1,2.00,1,0,+1,+0.91,+0.62,1.9,0.1,+1.8,+1.62,+1.16,Matches
589,Yann Karamoh\Yann-Karamoh,fr FRA,FW,fr Bordeaux,20,1998,6,190,32,35.2,2.1,1,71,0,5,24,0,1.17,4,3,+1,+0.47,+0.73,3.6,3.7,-0.1,-0.03,-0.41,Matches
