,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,Team Success (xG),,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
1240,Cican Stankovic\Cican-Stankovic,at AUT,GK,at RB Salzburg,26,1992,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,3,6,-3,-1.50,,2.7,3.5,-0.8,-0.41,,Matches
1241,Filip Stankovic\Filip-Stankovic,rs SRB,GK,it Inter,17,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1242,Renato Steffen\Renato-Steffen,ch SUI,DFFW,de Wolfsburg,27,1991,9,501,56,55.7,5.6,5,88,4,4,16,0,1.89,8,6,+2,+0.36,+0.36,9.4,4.2,+5.2,+0.93,+1.31,Matches
1243,Jacob Steffensen\Jacob-Steffensen,dk DEN,DF,dk FC Copenhagen,17,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1244,Joshua Steiger\Joshua-Steiger,at AUT,FW,at Wolfsberger AC,18,2001,1,1,1,0.2,0.0,0,,0,1,1,0,1.00,0,0,0,0.00,+0.17,0.0,0.0,0.0,0.00,+0.91,Matches
1245,Calvin Stengs\Calvin-Stengs,nl NED,FWMF,nl AZ Alkmaar,20,1998,8,699,87,97.1,7.8,8,87,6,0,,0,1.57,16,11,+5,+0.64,+0.64,13.9,9.3,+4.5,+0.58,-2.47,Matches
1246,Taras Stepanenko\Taras-Stepanenko,ua UKR,MF,ua Shakhtar,29,1989,5,450,90,83.3,5.0,5,90,5,0,,0,2.00,12,10,+2,+0.40,-0.60,7.6,6.6,+1.0,+0.19,+0.59,Matches
1247,Tymur Stetskov\Tymur-Stetskov,ua UKR,FW,ua FC Oleksandriya,21,1998,1,7,7,1.3,0.1,0,,0,1,7,2,1.00,1,0,+1,+12.86,+13.70,0.1,0.0,+0.1,+1.74,+2.22,Matches
1248,Filip Stevanovic\Filip-Stevanovic,rs SRB,FW,rs Partizan,16,2002,3,45,15,8.3,0.5,0,,0,3,15,3,2.14,0,0,0,0.00,0.00,0.2,0.0,+0.2,+0.47,-0.10,Matches
1249,Mihailo Stevanovic\Mihailo-Stevanovic,ch SUI,MF,ch Basel,17,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1250,Nemanja Stevanović\Nemanja-Stevanovic,rs SRB,GK,rs Partizan,27,1992,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1251,Greg Stewart\Greg-Stewart,sco SCO,MFDF,sco Rangers,29,1990,3,58,19,6.4,0.6,0,,0,3,19,3,2.00,2,1,+1,+1.55,+1.55,0.8,0.5,+0.4,+0.60,+0.85,Matches
1252,Lars Stindl\Lars-Stindl,de GER,MFFW,de M'Gladbach,30,1988,4,190,48,35.2,2.1,2,82,1,2,14,0,1.75,4,2,+2,+0.95,+2.23,4.0,3.2,+0.8,+0.38,-0.41,Matches
1253,Valentin Stocker\Valentin-Stocker,ch SUI,FWMF,ch Basel,30,1989,10,817,82,82.5,9.1,10,82,4,0,,0,2.20,16,5,+11,+1.21,+0.17,12.2,9.9,+2.3,+0.25,-0.72,Matches
1254,Vladimir Stojković\Vladimir-Stojkovic,rs SRB,GK,rs Partizan,36,1983,6,519,87,96.1,5.8,6,87,5,0,,0,1.75,9,9,0,0.00,0.00,9.3,6.7,+2.5,+0.44,-3.11,Matches
1255,Dominik Stolz\Dominik-Stolz,de GER,MFFW,lu F91 Dudelange,29,1990,5,418,84,77.4,4.6,5,84,1,0,,0,1.55,7,14,-7,-1.51,+0.71,3.4,13.8,-10.4,-2.24,-0.64,Matches
1256,Dmitry Stotsky\Dmitry-Stotsky,ru RUS,FW,ru Krasnodar,29,1989,2,151,76,28.0,1.7,2,76,1,0,,4,3.00,4,1,+3,+1.79,+3.41,3.0,1.6,+1.5,+0.87,+1.02,Matches
1257,Vladislav Stoyanov\Vladislav-Stoyanov,bg BUL,GK,bg Ludogorets,32,1987,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1258,Thomas Strakosha\Thomas-Strakosha,al ALB,GK,it Lazio,24,1995,4,360,90,66.7,4.0,4,90,4,0,,0,0.75,5,7,-2,-0.50,0.00,4.9,4.8,+0.1,+0.02,+0.61,Matches
1259,Dávid Strelec\David-Strelec,sk SVK,MF,sk Slovan Bratislava,18,2001,0,,,,,0,,0,0,,1,3.00,,,,,,,,,,,Matches
1260,Tobias Strobl\Tobias-Strobl,de GER,DF,de M'Gladbach,29,1990,1,90,90,16.7,1.0,1,90,1,0,,2,3.00,1,0,+1,+1.00,+1.80,1.9,1.1,+0.8,+0.82,+0.21,Matches
1261,Daniel Sturridge\Daniel-Sturridge,eng ENG,FW,tr Trabzonspor,29,1989,2,125,63,23.1,1.4,1,80,0,1,45,0,0.50,2,2,0,0.00,+1.73,1.0,1.2,-0.2,-0.15,+0.95,Matches
1262,Damián Suárez\Damian-Suarez,uy URU,DF,es Getafe,31,1988,4,360,90,44.4,4.0,4,90,4,0,,3,1.50,6,4,+2,+0.50,+0.30,5.5,3.0,+2.5,+0.62,+0.11,Matches
1263,Yukinari Sugawara\Yukinari-Sugawara,jp JPN,DFFW,nl AZ Alkmaar,19,2000,7,316,45,43.9,3.5,2,79,1,5,32,1,1.45,10,6,+4,+1.14,+0.92,7.6,5.5,+2.1,+0.60,-0.10,Matches
1264,Artem Sukhotskyi\Artem-Sukhotskyi,ua UKR,DFMF,sk Slovan Bratislava,26,1992,2,100,50,18.5,1.1,1,79,0,1,21,3,1.40,1,3,-2,-1.80,-1.60,1.1,1.4,-0.3,-0.23,+0.74,Matches
1265,Magomed-Shapi Suleymanov\Magomed-Shapi-Suleymanov,ru RUS,FWMF,ru Krasnodar,19,1999,6,477,80,88.3,5.3,6,80,4,0,,0,1.50,6,8,-2,-0.38,+2.48,8.7,8.3,+0.5,+0.09,-0.38,Matches
1266,Michal Šulla\Michal-Sulla,sk SVK,GK,sk Slovan Bratislava,28,1991,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
1267,Fulvio Sulmoni\Fulvio-Sulmoni,ch SUI,DF,ch Lugano,33,1986,1,90,90,16.7,1.0,1,90,1,0,,2,1.00,1,1,0,0.00,+0.60,0.5,3.6,-3.1,-3.10,-2.82,Matches
1268,Mateo Sušić\Mateo-Susic,ba BIH,DF,ro CFR Cluj,28,1990,4,279,70,38.8,3.1,3,87,2,1,18,1,1.50,3,2,+1,+0.32,+0.12,3.4,2.9,+0.5,+0.15,+0.62,Matches
1269,Suso\Suso,es ESP,FW,es Sevilla,25,1993,6,460,77,42.6,5.1,6,77,0,0,,0,2.33,8,4,+4,+0.78,-0.96,6.1,6.9,-0.9,-0.17,-2.00,Matches
1270,Jonas Svensson\Jonas-Svensson,no NOR,DF,nl AZ Alkmaar,26,1993,7,521,74,72.4,5.8,7,74,4,0,,0,1.50,13,9,+4,+0.69,+0.24,12.3,8.8,+3.5,+0.60,-0.21,Matches
1271,Mile Svilar\Mile-Svilar,be BEL,GK,pt Benfica,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1272,Jakub Świerczok\Jakub-Swierczok,pl POL,FW,bg Ludogorets,26,1992,4,138,35,19.2,1.5,1,75,0,3,21,3,1.30,0,1,-1,-0.65,-0.34,0.4,1.1,-0.7,-0.45,+0.28,Matches
1273,Serhiy Sydorchuk\Serhiy-Sydorchuk,ua UKR,MF,ua Dynamo Kyiv,28,1991,5,424,85,78.5,4.7,5,85,4,0,,0,1.20,5,5,0,0.00,0.00,6.4,5.0,+1.4,+0.30,-2.11,Matches
1274,Oleksandr Syrota\Oleksandr-Syrota,ua UKR,DF,ua Dynamo Kyiv,19,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1275,Dominik Szoboszlai\Dominik-Szoboszlai,hu HUN,MF,at RB Salzburg,18,2000,2,155,78,86.1,1.7,2,78,0,0,,0,0.50,2,6,-4,-2.32,-5.92,1.7,2.9,-1.2,-0.69,-2.02,Matches
1276,Alexander Søderlund\Alexander-Soderlund,no NOR,FW,no Rosenborg,31,1987,5,392,78,72.6,4.4,4,90,4,1,32,1,0.20,2,6,-4,-0.92,+1.51,3.2,5.5,-2.3,-0.54,-0.25,Matches
1277,Andreas Søndergaard\Andreas-Sondergaard,dk DEN,GK,eng Wolves,18,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1278,Frederik Sørensen\Frederik-Sorensen,dk DEN,DF,ch Young Boys,27,1992,6,540,90,100.0,6.0,6,90,6,0,,0,1.33,8,7,+1,+0.17,,8.2,8.2,0.0,-0.01,,Matches
1279,Alexander Sørloth\Alexander-Sorloth,no NOR,FWMF,tr Trabzonspor,23,1995,4,263,66,48.7,2.9,3,81,2,1,19,1,1.00,2,5,-3,-1.03,+0.60,2.4,4.9,-2.4,-0.83,+0.10,Matches
1280,Musa Al-Taamari\Musa-Al-Taamari,jo JOR,MFFW,cy APOEL,22,1997,7,511,73,71.0,5.7,5,84,2,2,45,0,1.29,8,8,0,0.00,+0.86,6.7,8.4,-1.7,-0.30,+0.18,Matches
1281,Adel Taarabt\Adel-Taarabt,ma MAR,MF,pt Benfica,30,1989,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,4,5,-1,-0.50,,2.1,1.9,+0.3,+0.13,,Matches
1282,Dušan Tadić\Dusan-Tadic,rs SRB,FW,nl Ajax,30,1988,2,180,90,100.0,2.0,2,90,2,0,,0,1.50,2,3,-1,-0.50,,1.5,2.4,-0.9,-0.43,,Matches
1283,Nicolás Tagliafico\Nicolas-Tagliafico,ar ARG,DF,nl Ajax,26,1992,1,90,90,50.0,1.0,1,90,1,0,,0,0.00,0,2,-2,-2.00,-3.00,0.1,1.0,-0.9,-0.86,-0.86,Matches
1284,Jonathan Tah\Jonathan-Tah,de GER,DF,de Leverkusen,23,1996,4,284,71,63.1,3.2,3,90,3,1,14,1,2.25,7,4,+3,+0.95,-0.13,3.8,4.2,-0.4,-0.13,-1.88,Matches
1285,Taison\Taison,br BRA,FWMF,ua Shakhtar,31,1988,6,521,87,96.5,5.8,6,87,1,0,,0,2.17,10,10,0,0.00,-14.21,7.5,7.2,+0.3,+0.05,-1.25,Matches
1286,Flavien Tait\Flavien-Tait,fr FRA,FWMF,fr Rennes,26,1993,4,315,79,58.3,3.5,4,79,1,0,,0,1.00,4,6,-2,-0.57,-0.17,4.0,2.3,+1.7,+0.50,+0.16,Matches
1287,Renato Tapia\Renato-Tapia,pe PER,MF,nl Feyenoord,24,1995,4,286,72,53.0,3.2,3,90,3,1,16,2,1.75,3,2,+1,+0.31,+1.38,4.0,7.0,-3.0,-0.94,-0.32,Matches
1288,Edmond Tapsoba\Edmond-Tapsoba,bf BFA,DF,pt Vitória,20,1999,5,450,90,83.3,5.0,5,90,5,0,,0,1.64,4,8,-4,-0.80,-1.80,5.2,6.5,-1.3,-0.26,+1.26,Matches
1289,Edmond Tapsoba\Edmond-Tapsoba,bf BFA,DF,de Leverkusen,20,1999,5,427,85,94.9,4.7,5,85,4,0,,0,2.40,9,4,+5,+1.05,+1.05,7.9,4.7,+3.2,+0.67,+2.07,Matches
1290,Percy Tau\Percy-Tau,za RSA,MF,be Club Brugge,25,1994,2,121,61,67.2,1.3,2,61,0,0,,0,0.50,1,4,-3,-2.23,+0.82,1.0,3.4,-2.3,-1.72,+0.08,Matches
1291,Nuno Tavares\Nuno-Tavares,pt POR,DF,pt Benfica,19,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1292,Tomás Tavares\Tomas-Tavares,pt POR,DF,pt Benfica,18,2001,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,4,5,-1,-0.50,,2.1,1.9,+0.3,+0.13,,Matches
1293,James Tavernier\James-Tavernier,eng ENG,DF,sco Rangers,27,1991,10,880,88,97.8,9.8,10,88,8,0,,0,1.88,13,11,+2,+0.20,+4.70,10.3,12.3,-2.0,-0.21,-0.42,Matches
1294,Taleb Tawatha\Taleb-Tawatha,il ISR,DF,bg Ludogorets,27,1992,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1295,Greg Taylor\Greg-Taylor,sco SCO,DF,sco Celtic,21,1997,2,180,90,25.0,2.0,2,90,2,0,,2,1.50,4,4,0,0.00,-0.33,2.8,2.6,+0.2,+0.11,+0.17,Matches
1296,Max Taylor\Max-Taylor,eng ENG,DF,eng Manchester Utd,18,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1297,Mavis Tchibota\Mavis-Tchibota,cg CGO,FWMF,bg Ludogorets,23,1996,5,150,30,20.8,1.7,1,90,1,4,15,2,1.30,0,3,-3,-1.80,-1.80,0.7,2.2,-1.5,-0.90,-0.27,Matches
1298,Joao Teixeira\Joao-Teixeira,pt POR,FW,ua FC Oleksandriya,23,1996,1,5,5,0.9,0.1,0,,0,1,5,3,0.00,0,0,0,0.00,+0.67,0.0,0.0,0.0,-0.34,+0.10,Matches
1299,Mahmut Tekdemir\Mahmut-Tekdemir,tr TUR,MF,tr Başakşehir,31,1988,6,452,75,48.6,5.0,6,75,3,0,,1,1.17,2,10,-8,-1.59,-2.53,3.9,8.6,-4.7,-0.93,-0.88,Matches
1300,Alex Telles\Alex-Telles,br BRA,DF,pt Porto,26,1992,8,720,90,100.0,8.0,8,90,8,0,,0,1.25,10,14,-4,-0.50,,12.1,9.9,+2.2,+0.27,,Matches
1301,Georgi Terziev\Georgi-Terziev,bg BUL,DF,bg Ludogorets,27,1992,5,450,90,62.5,5.0,5,90,5,0,,1,0.86,3,12,-9,-1.80,-3.80,2.9,9.6,-6.7,-1.34,-1.77,Matches
1302,Tetê\Tete,br BRA,MFFW,ua Shakhtar,19,2000,4,125,31,23.1,1.4,1,90,1,3,12,2,2.50,4,2,+2,+1.44,+1.22,2.0,3.1,-1.1,-0.82,-1.19,Matches
1303,Samuel Tetteh\Samuel-Tetteh,gh GHA,FW,at LASK,23,1996,6,199,33,22.1,2.2,2,50,0,4,25,3,2.17,3,2,+1,+0.45,+0.20,3.4,2.8,+0.6,+0.27,-0.05,Matches
1304,Jordan Teze\Jordan-Teze,nl NED,DF,nl PSV Eindhoven,19,1999,0,,,,,0,,0,0,,4,1.00,,,,,,,,,,,Matches
1305,Ryan Thomas\Ryan-Thomas,nz NZL,MFFW,nl PSV Eindhoven,24,1994,3,79,26,14.6,0.9,1,60,0,2,10,1,0.67,0,1,-1,-1.14,-0.75,0.4,0.4,+0.1,+0.09,+0.54,Matches
1306,Nicolaj Thomsen\Nicolaj-Thomsen,dk DEN,MF,dk FC Copenhagen,26,1993,4,182,46,17.8,2.0,2,79,0,2,13,3,1.00,1,1,0,0.00,-0.43,0.8,1.3,-0.5,-0.26,+0.03,Matches
1307,Marcus Thuram\Marcus-Thuram,fr FRA,FW,de M'Gladbach,21,1997,6,518,86,95.9,5.8,6,86,4,0,,0,1.33,6,9,-3,-0.52,-0.52,10.1,6.5,+3.7,+0.64,-0.13,Matches
1308,Kieran Tierney\Kieran-Tierney,sco SCO,DF,eng Arsenal,22,1997,4,360,90,48.0,4.0,4,90,4,0,,0,1.75,9,5,+4,+1.00,+0.31,8.3,2.9,+5.3,+1.34,+0.34,Matches
1309,Nair Tiknizyan\Nair-Tiknizyan,ru RUS,MF,ru CSKA Moscow,20,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1310,Jurrien Timber\Jurrien-Timber,nl NED,DF,nl Ajax,18,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1311,David Timor\David-Timor,es ESP,MF,es Getafe,29,1989,7,354,51,43.7,3.9,4,82,1,3,9,1,1.71,5,5,0,0.00,-0.59,6.2,3.5,+2.6,+0.67,+0.19,Matches
1312,Marcel Tisserand\Marcel-Tisserand,cd COD,DF,de Wolfsburg,26,1993,7,609,87,67.7,6.8,7,87,6,0,,3,1.57,9,10,-1,-0.15,-1.08,8.5,6.6,+1.8,+0.27,-0.26,Matches
1313,Dorukhan Toköz\Dorukhan-Tokoz,tr TUR,MF,tr Beşiktaş,23,1996,2,168,84,31.1,1.9,2,84,1,0,,0,0.00,2,4,-2,-1.07,+0.62,2.3,2.6,-0.3,-0.18,+0.43,Matches
1314,Žarko Tomašević\Zarko-Tomasevic,me MNE,DF,kz Astana FK,29,1990,2,104,52,19.3,1.2,2,52,1,0,,0,0.75,0,1,-1,-0.87,+2.02,0.3,2.4,-2.1,-1.81,+0.91,Matches
1315,Marin Tomasov\Marin-Tomasov,hr CRO,MFFW,kz Astana FK,31,1987,2,180,90,33.3,2.0,2,90,2,0,,1,1.63,0,6,-6,-3.00,-0.75,0.4,6.5,-6.1,-3.03,-0.73,Matches
1316,Jens Toornstra\Jens-Toornstra,nl NED,MF,nl Feyenoord,30,1989,6,430,72,79.6,4.8,5,85,3,1,5,0,0.83,7,8,-1,-0.21,+0.61,5.3,9.8,-4.5,-0.94,-0.75,Matches
1317,Mehmet Topal\Mehmet-Topal,tr TUR,MFDF,tr Başakşehir,33,1986,7,502,72,54.0,5.6,6,83,4,1,2,1,1.43,5,11,-6,-1.08,-1.71,5.8,12.8,-7.1,-1.27,-1.72,Matches
1318,Vítor Tormena\Vitor-Tormena,br BRA,DF,pt Braga,23,1996,0,,,,,0,,0,0,,1,3.00,,,,,,,,,,,Matches
1319,Vladislav Torop\Vladislav-Torop,ru RUS,GK,ru CSKA Moscow,15,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1320,Vasilis Torosidis\Vasilis-Torosidis,gr GRE,DFMF,gr Olympiacos,34,1985,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1321,Lucas Torreira\Lucas-Torreira,uy URU,MF,eng Arsenal,23,1996,6,347,58,46.3,3.9,3,90,3,3,26,0,1.67,12,4,+8,+2.07,+2.30,11.1,4.3,+6.8,+1.75,+1.10,Matches
1322,Óliver Torres\Oliver-Torres,es ESP,MF,es Sevilla,24,1994,5,337,67,31.2,3.7,4,73,1,1,45,4,2.40,11,1,+10,+2.67,+1.94,9.9,1.3,+8.6,+2.28,+1.89,Matches
1323,Zoran Tošić\Zoran-Tosic,rs SRB,FWMF,rs Partizan,32,1987,6,401,67,74.3,4.5,5,74,1,1,31,0,1.75,10,3,+7,+1.57,+6.10,8.3,3.5,+4.8,+1.07,+1.99,Matches
1324,Almamy Touré\Almamy-Toure,ml MLI,DF,de Eint Frankfurt,23,1996,4,360,90,40.0,4.0,4,90,4,0,,3,2.29,7,6,+1,+0.25,+0.92,5.8,4.9,+0.8,+0.21,+0.51,Matches
1325,Adama Traoré\Adama-Traore,es ESP,FW,eng Wolves,23,1996,10,625,63,63.1,6.9,7,75,1,3,34,0,2.13,11,5,+6,+0.86,+0.12,10.1,6.7,+3.4,+0.49,-0.68,Matches
1326,Hamari Traoré\Hamari-Traore,ml MLI,DF,fr Rennes,27,1992,4,360,90,66.7,4.0,4,90,4,0,,0,0.25,2,5,-3,-0.75,-0.75,4.4,3.5,+0.9,+0.24,-0.58,Matches
1327,Ibrahima Traoré\Ibrahima-Traore,gn GUI,MF,de M'Gladbach,31,1988,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1328,Lacina Traoré\Lacina-Traore,ci CIV,FW,ro CFR Cluj,29,1990,7,486,69,67.5,5.4,6,77,2,1,26,0,2.00,5,2,+3,+0.56,+0.94,6.0,7.0,-1.1,-0.19,+0.10,Matches
1329,Kevin Trapp\Kevin-Trapp,de GER,GK,de Eint Frankfurt,29,1990,5,450,90,50.0,5.0,5,90,5,0,,0,1.25,6,10,-4,-0.80,-1.00,7.3,9.7,-2.3,-0.47,-0.74,Matches
1330,Miguel Trauco\Miguel-Trauco,pe PER,DF,fr Saint-Étienne,26,1992,1,90,90,16.7,1.0,1,90,1,0,,2,0.00,2,3,-1,-1.00,-0.80,1.1,0.7,+0.4,+0.35,+0.39,Matches
1331,Gernot Trauner\Gernot-Trauner,at AUT,DF,at LASK,27,1992,9,810,90,90.0,9.0,9,90,9,0,,0,1.56,14,12,+2,+0.22,-0.78,13.0,11.5,+1.5,+0.16,-1.50,Matches
1332,Maksym Tretyakov\Maksym-Tretyakov,ua UKR,FWMF,ua FC Oleksandriya,23,1996,6,440,73,81.5,4.9,5,81,1,1,36,0,0.50,4,8,-4,-0.82,-0.82,3.7,5.1,-1.5,-0.30,+0.77,Matches
1333,Francisco Trincão\Francisco-Trincao,pt POR,MF,pt Braga,19,1999,6,303,51,42.1,3.4,3,87,2,3,14,1,1.86,6,7,-1,-0.30,-1.38,5.2,4.3,+0.9,+0.27,+0.22,Matches
1334,Martin Trnovský\Martin-Trnovsky,sk SVK,GK,sk Slovan Bratislava,19,2000,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
1335,Anders Trondsen\Anders-Trondsen,no NOR,MFDF,no Rosenborg,24,1995,5,354,71,65.6,3.9,4,84,2,1,18,1,0.20,3,9,-6,-1.53,-0.56,3.6,4.7,-1.1,-0.27,+0.56,Matches
1336,Anatolii Trubin\Anatolii-Trubin,ua UKR,GK,ua Shakhtar,17,2001,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
1337,Marvin Tshibuabua\Marvin-Tshibuabua,fr FRA,DF,fr Saint-Étienne,17,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1338,Kostas Tsimikas\Kostas-Tsimikas,gr GRE,DF,gr Olympiacos,23,1996,4,383,96,98.2,4.3,4,96,3,0,,0,1.00,2,4,-2,-0.47,-13.33,2.8,5.8,-2.9,-0.69,+1.73,Matches
1339,Heorhii Tsitaishvili\Heorhii-Tsitaishvili,ua UKR,MFDF,ua Dynamo Kyiv,18,2000,1,27,27,5.0,0.3,0,,0,1,27,3,1.00,1,0,+1,+3.33,+3.51,0.9,0.2,+0.7,+2.19,+1.52,Matches
1340,Viktor Tsyhankov\Viktor-Tsyhankov,ua UKR,MFFW,ua Dynamo Kyiv,21,1997,6,539,90,99.8,6.0,6,90,5,0,,0,1.17,7,7,0,0.00,0.00,10.0,5.5,+4.5,+0.75,+0.75,Matches
1341,Axel Tuanzebe\Axel-Tuanzebe,eng ENG,DF,eng Manchester Utd,21,1997,3,270,90,24.3,3.0,3,90,3,0,,2,2.00,6,2,+4,+1.33,-0.27,5.8,2.2,+3.6,+1.19,-0.14,Matches
1342,Arda Turan\Arda-Turan,tr TUR,FWMF,tr Başakşehir,32,1987,2,74,37,8.0,0.8,1,63,0,1,11,3,1.50,2,2,0,0.00,+0.32,1.6,3.0,-1.4,-1.67,-1.30,Matches
1343,Hüseyin Türkmen\Huseyin-Turkmen,tr TUR,DF,tr Trabzonspor,21,1998,1,90,90,16.7,1.0,1,90,1,0,,4,2.00,2,2,0,0.00,+1.60,1.0,0.5,+0.5,+0.48,+1.63,Matches
1344,Tician Tushi\Tician-Tushi,ch SUI,FW,ch Basel,18,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
1345,Kostas Tzolakis\Kostas-Tzolakis,gr GRE,GK,gr Olympiacos,16,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
1346,Mikael Tørset Johnsen\Mikael-Torset-Johnsen,no NOR,MF,no Rosenborg,19,2000,1,14,14,2.6,0.2,0,,0,1,14,0,0.00,0,0,0,0.00,+1.37,0.0,0.4,-0.4,-2.83,-2.43,Matches
1347,Uğur Uçar\Ugur-Ucar,tr TUR,MF,tr Başakşehir,32,1987,1,1,1,0.1,0.0,0,,0,1,1,6,3.00,0,0,0,0.00,+0.29,0.0,0.0,0.0,-1.02,-0.54,Matches
1348,Andreas Ulmer\Andreas-Ulmer,at AUT,DF,at RB Salzburg,33,1985,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,3,6,-3,-1.50,,2.7,3.5,-0.8,-0.41,,Matches
1349,Cengiz Ünder\Cengiz-Under,tr TUR,FW,it Roma,22,1997,3,100,33,12.3,1.1,1,65,0,2,18,3,1.33,2,3,-1,-0.90,-1.66,2.2,0.8,+1.4,+1.29,+0.91,Matches
1350,Lars Unnerstall\Lars-Unnerstall,de GER,GK,nl PSV Eindhoven,29,1990,2,180,90,33.3,2.0,2,90,2,0,,1,0.50,1,5,-4,-2.00,-2.25,1.3,2.3,-1.0,-0.48,-0.16,Matches
1351,Mateus Uribe\Mateus-Uribe,co COL,MF,pt Porto,28,1991,7,585,84,81.3,6.5,7,84,6,0,,0,1.00,7,11,-4,-0.62,-0.62,9.7,7.9,+1.7,+0.27,0.00,Matches
1352,Slobodan Urošević\Slobodan-Urosevic,rs SRB,DF,rs Partizan,25,1994,6,540,90,100.0,6.0,6,90,6,0,,0,1.75,10,10,0,0.00,,10.2,6.8,+3.3,+0.56,,Matches
1353,Daniil Utkin\Daniil-Utkin,ru RUS,MFFW,ru Krasnodar,19,1999,5,130,26,24.1,1.4,0,,0,5,26,1,1.20,1,7,-6,-4.15,-4.59,2.9,2.8,+0.1,+0.07,-0.08,Matches
1354,Necip Uysal\Necip-Uysal,tr TUR,DF,tr Beşiktaş,28,1991,5,426,85,78.9,4.7,5,85,4,0,,1,0.60,3,10,-7,-1.48,+0.10,4.9,7.8,-3.0,-0.63,-0.70,Matches
1355,Fıratcan Üzüm\Firatcan-Uzum,tr TUR,MF,tr Trabzonspor,20,1999,3,188,63,34.8,2.1,2,90,2,1,8,3,0.00,0,3,-3,-1.44,-0.16,1.4,4.0,-2.6,-1.25,-0.57,Matches
1356,Tomáš Vaclík\Tomas-Vaclik,cz CZE,GK,es Sevilla,30,1989,2,180,90,16.7,2.0,2,90,2,0,,8,2.00,4,1,+3,+1.50,+0.20,3.8,1.5,+2.3,+1.16,+0.21,Matches
1357,Mathieu Valbuena\Mathieu-Valbuena,fr FRA,FWMF,gr Olympiacos,34,1984,4,348,87,89.2,3.9,4,87,2,0,,0,1.00,2,3,-1,-0.26,-0.26,2.6,5.3,-2.7,-0.69,+0.31,Matches
1358,Borja Valero\Borja-Valero,es ESP,MF,it Inter,34,1985,2,180,90,33.3,2.0,2,90,2,0,,4,3.00,4,1,+3,+1.50,-0.25,3.4,0.5,+2.8,+1.40,+0.39,Matches
1359,Albert Vallci\Albert-Vallci,at AUT,DF,at RB Salzburg,24,1995,1,90,90,50.0,1.0,1,90,1,0,,1,1.00,2,2,0,0.00,+3.00,1.3,1.4,-0.1,-0.12,+0.59,Matches
1360,Jesús Vallejo\Jesus-Vallejo,es ESP,DF,eng Wolves,22,1997,0,,,,,0,,0,0,,4,3.00,,,,,,,,,,,Matches
1361,Gustav Valsvik\Gustav-Valsvik,no NOR,DF,no Rosenborg,26,1993,2,180,90,33.3,2.0,2,90,2,0,,4,0.00,2,6,-4,-2.00,-1.00,2.9,3.5,-0.6,-0.29,+0.26,Matches
1362,Hans Vanaken\Hans-Vanaken,be BEL,MF,be Club Brugge,26,1992,2,180,90,100.0,2.0,2,90,2,0,,0,0.50,1,6,-5,-2.50,,1.8,5.3,-3.5,-1.75,,Matches
1363,Zinho Vanheusden\Zinho-Vanheusden,be BEL,DF,be Standard Liège,20,1999,5,370,74,68.5,4.1,4,90,4,1,10,0,1.60,6,8,-2,-0.49,-0.49,4.7,8.4,-3.7,-0.89,-0.32,Matches
1364,Bruno Varela\Bruno-Varela,pt POR,GK,nl Ajax,24,1994,1,90,90,50.0,1.0,1,90,1,0,,1,0.00,0,2,-2,-2.00,-3.00,0.1,1.0,-0.9,-0.86,-0.86,Matches
1365,Guillermo Varela\Guillermo-Varela,uy URU,DF,dk FC Copenhagen,26,1993,11,826,75,81.0,9.2,9,91,7,2,5,0,1.33,10,7,+3,+0.33,-0.14,7.8,11.5,-3.6,-0.40,-0.62,Matches
