,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,Team Success (xG),,,,,
546,Joško Gvardiol\Josko-Gvardiol,hr CRO,DF,hr Dinamo Zagreb,19-078,2002,9,791,88,77.5,8.8,9,88,8,0,,0,2.30,13,4,+9,+1.02,+0.63,11.5,9.7,+1.8,+0.21,+1.20,Matches
547,Justin de Haas\Justin-de-Haas,nl NED,DF,nl PSV Eindhoven,21-069,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
548,Ianis Hagi\Ianis-Hagi,ro ROU,FW,sco Rangers,22-171,1998,6,358,60,39.8,4.0,5,68,0,1,17,4,2.78,10,3,+7,+1.76,+1.59,7.5,3.8,+3.7,+0.94,+0.17,Matches
549,Tibor Halilović\Tibor-Halilovic,hr CRO,MF,hr Rijeka,26-024,1995,3,207,69,38.3,2.3,2,90,2,1,27,0,1.33,5,3,+2,+0.87,+3.03,3.0,5.1,-2.1,-0.92,+0.93,Matches
550,Andreas Hanche-Olsen\Andreas-Hanche-Olsen,no NOR,DF,be Gent,24-084,1997,5,450,90,83.3,5.0,5,90,5,0,,1,0.00,3,11,-8,-1.60,+1.40,7.6,7.3,+0.3,+0.06,+1.65,Matches
551,Dávid Hancko\David-Hancko,sk SVK,DF,cz Sparta Prague,23-119,1997,2,138,69,25.6,1.5,2,69,0,0,,0,3.00,4,2,+2,+1.30,+2.20,2.3,2.4,-0.2,-0.11,+0.92,Matches
552,Matěj Hanousek\Matej-Hanousek,cz CZE,DF,cz Sparta Prague,27-313,1993,4,279,70,51.7,3.1,3,90,2,1,10,1,0.75,5,9,-4,-1.29,-1.98,3.3,6.8,-3.6,-1.16,-0.76,Matches
553,Ridgeciano Haps\Ridgeciano-Haps,nl NED,DFFW,nl Feyenoord,27-303,1993,3,270,90,50.0,3.0,3,90,3,0,,0,1.33,4,5,-1,-0.33,+0.67,5.5,4.8,+0.7,+0.23,+1.02,Matches
554,Denys Harmash\Denys-Harmash,ua UKR,MF,ua Dynamo Kyiv,30-357,1990,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
555,Faris Haroun\Faris-Haroun,be BEL,MF,be Antwerp,35-201,1985,6,535,89,74.3,5.9,6,89,5,0,,0,2.00,8,5,+3,+0.50,+2.45,8.9,7.2,+1.7,+0.29,+1.61,Matches
556,Cameron Harper\Cameron-Harper,us USA,MF,sco Celtic,19-143,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
557,Joe Hart\Joe-Hart,eng ENG,GK,eng Tottenham,33-357,1987,6,531,89,57.1,5.9,6,89,5,0,,4,2.75,19,4,+15,+2.54,+2.32,17.2,2.9,+14.2,+2.41,+1.79,Matches
558,Lukáš Hasalík\Lukas-Hasalik,cz CZE,GK,cz Slovan Liberec,19-295,2001,1,90,90,16.7,1.0,1,90,1,0,,5,0.00,0,5,-5,-5.00,-4.20,0.2,3.1,-2.9,-2.90,-2.26,Matches
559,Rotem Hatuel\Rotem-Hatuel,il ISR,FW,il Be'er Sheva,22-364,1998,3,108,36,20.0,1.2,1,83,0,2,13,3,1.50,1,1,0,0.00,+1.25,0.8,1.5,-0.8,-0.63,+0.33,Matches
560,Pantelis Hatzidiakos\Pantelis-Hatzidiakos,gr GRE,DF,nl AZ Alkmaar,24-083,1997,6,491,82,90.9,5.5,6,82,4,0,,0,1.33,7,4,+3,+0.55,+2.39,6.9,8.7,-1.8,-0.34,-0.41,Matches
561,Stefan Haudum\Stefan-Haudum,at AUT,MF,at LASK,26-135,1994,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
562,Kristoffer Haugen\Kristoffer-Haugen,no NOR,DF,no Molde,27-049,1994,7,554,79,61.6,6.2,6,90,6,1,14,0,1.86,10,10,0,0.00,+0.26,8.9,11.6,-2.8,-0.45,-1.09,Matches
563,Conor Hazard\Conor-Hazard,nir NIR,GK,sco Celtic,23-037,1998,1,90,90,16.7,1.0,1,90,1,0,,4,3.00,3,2,+1,+1.00,+3.00,1.2,0.9,+0.3,+0.26,+0.82,Matches
564,Milan Heča\Milan-Heca,cz CZE,GK,cz Sparta Prague,30-021,1991,3,270,90,50.0,3.0,3,90,3,0,,2,0.00,1,8,-7,-2.33,-4.00,1.7,6.1,-4.4,-1.46,-1.35,Matches
565,Silvan Hefti\Silvan-Hefti,ch SUI,DF,ch Young Boys,23-168,1997,10,872,87,96.9,9.7,10,87,9,0,,0,1.73,14,15,-1,-0.10,-3.32,12.4,16.3,-3.9,-0.45,-0.80,Matches
566,Filip Helander\Filip-Helander,se SWE,DF,sco Rangers,27-354,1993,4,360,90,40.0,4.0,4,90,4,0,,4,2.33,13,9,+4,+1.00,+0.33,9.6,5.4,+4.2,+1.05,+0.36,Matches
567,Dean Henderson\Dean-Henderson,eng ENG,GK,eng Manchester Utd,24-030,1997,4,360,90,80.0,4.0,4,90,4,0,,1,2.00,6,1,+5,+1.25,-0.75,6.0,3.7,+2.3,+0.59,-1.12,Matches
568,Ewan Henderson\Ewan-Henderson,sco SCO,MF,sco Celtic,21-015,2000,1,61,61,11.3,0.7,0,,0,1,61,5,3.00,1,1,0,0.00,+1.69,0.3,0.4,-0.1,-0.13,+0.32,Matches
569,Jorrit Hendrix\Jorrit-Hendrix,nl NED,MFDF,nl PSV Eindhoven,26-064,1995,5,293,59,40.7,3.3,3,90,3,2,12,0,2.50,7,3,+4,+1.23,+1.65,6.0,4.1,+1.9,+0.60,+0.47,Matches
570,Laurent Henkinet\Laurent-Henkinet,be BEL,GK,be Standard Liège,28-209,1992,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
571,Gustav Henriksson\Gustav-Henriksson,se SWE,DF,at Wolfsberger AC,23-067,1998,2,135,68,18.8,1.5,1,90,1,1,45,0,0.00,1,5,-4,-2.67,-2.36,1.6,3.8,-2.2,-1.44,-1.34,Matches
572,Henrique\Henrique,br BRA,FW,bg CSKA Sofia,27-231,1993,4,61,15,11.3,0.7,0,,0,4,15,1,2.13,0,0,0,0.00,+0.75,0.6,1.5,-0.9,-1.26,-0.84,Matches
573,Luis Hernández\Luis-Hernandez,es ESP,DF,il Maccabi Tel Aviv,31-362,1989,8,637,80,88.5,7.1,7,90,7,1,7,0,1.38,5,10,-5,-0.71,-1.79,7.3,8.2,-0.8,-0.12,-1.23,Matches
574,Theo Hernández\Theo-Hernandez,fr FRA,DF,it Milan,23-187,1997,7,551,79,61.2,6.1,6,88,5,1,25,2,1.80,10,9,+1,+0.16,-0.61,6.3,8.2,-1.9,-0.30,-1.12,Matches
575,Yangel Herrera\Yangel-Herrera,ve VEN,MF,es Granada,23-094,1998,9,723,80,73.0,8.0,8,86,6,1,36,1,1.73,9,8,+1,+0.12,-0.55,7.3,8.8,-1.4,-0.18,-0.53,Matches
576,Eirik Hestad\Eirik-Hestad,no NOR,FW,no Molde,25-289,1995,8,535,67,59.4,5.9,7,75,3,1,12,0,2.00,10,7,+3,+0.50,+1.49,12.5,6.1,+6.3,+1.07,+2.71,Matches
577,Son Heung-min\Son-Heung-min,kr KOR,FW,eng Tottenham,28-277,1992,7,326,47,35.1,3.6,3,63,0,4,34,2,2.44,9,1,+8,+2.21,+1.02,7.4,3.1,+4.3,+1.19,-0.70,Matches
578,Oleksandr Hladkyy\Oleksandr-Hladkyy,ua UKR,FW,ua Zorya Luhansk,33-230,1987,6,305,51,56.5,3.4,3,73,0,3,29,0,1.00,3,4,-1,-0.30,+1.24,2.9,5.4,-2.5,-0.75,-0.67,Matches
579,Adam Hložek\Adam-Hlozek,cz CZE,FW,cz Sparta Prague,18-260,2002,1,45,45,8.3,0.5,0,,0,1,45,1,0.00,0,3,-3,-6.00,-6.18,0.4,1.4,-1.1,-2.15,-1.48,Matches
580,Nassim El Hnid\Nassim-El-Hnid,tn TUN,DF,gr AEK Athens,24-030,1997,2,180,90,33.3,2.0,2,90,2,0,,4,0.00,2,6,-4,-2.00,-1.00,2.3,3.8,-1.5,-0.77,-0.29,Matches
581,Sean Hoare\Sean-Hoare,ie IRL,DF,ie Dundalk,27-027,1994,5,353,71,65.4,3.9,4,79,3,1,38,1,1.13,6,13,-7,-1.78,+0.14,3.0,8.3,-5.3,-1.35,-0.81,Matches
582,Ovidiu Hoban\Ovidiu-Hoban,ro ROU,MF,ro CFR Cluj,38-105,1982,4,348,87,64.4,3.9,4,87,3,0,,0,1.67,4,8,-4,-1.03,-0.10,3.8,7.4,-3.6,-0.94,-0.39,Matches
583,Patrick Hoban\Patrick-Hoban,ie IRL,FW,ie Dundalk,29-257,1991,3,254,85,47.0,2.8,3,85,2,0,,0,1.50,2,6,-4,-1.42,+0.79,1.0,5.3,-4.3,-1.52,-0.86,Matches
584,Veldin Hodža\Veldin-Hodza,hr CRO,MF,hr Rijeka,18-178,2002,1,4,4,0.7,0.0,0,,0,1,4,0,0.00,0,0,0,0.00,+1.01,0.0,0.8,-0.7,-16.15,-14.77,Matches
585,Amar Hodzić\Amar-Hodzic,at AUT,FW,at Wolfsberger AC,21-273,1999,1,10,10,1.4,0.1,0,,0,1,10,1,0.00,0,0,0,0.00,+0.76,0.0,0.3,-0.3,-2.44,-2.12,Matches
586,Maximilian Hofmann\Maximilian-Hofmann,at AUT,DF,at Rapid Wien,27-247,1993,5,405,81,75.0,4.5,5,81,4,0,,1,1.40,10,11,-1,-0.22,+0.44,5.6,9.2,-3.6,-0.80,+1.87,Matches
587,Rob Holding\Rob-Holding,eng ENG,DF,eng Arsenal,25-203,1995,2,135,68,13.6,1.5,1,90,1,1,45,6,2.00,4,1,+3,+2.00,+0.53,3.4,0.8,+2.6,+1.71,+0.48,Matches
588,José Holebas\Jose-Holebas,gr GRE,DF,gr Olympiacos,36-288,1984,2,135,68,37.5,1.5,1,90,1,1,45,2,1.50,2,2,0,0.00,0.00,1.1,2.6,-1.5,-0.98,-0.91,Matches
589,Dominik Holec\Dominik-Holec,sk SVK,GK,cz Sparta Prague,26-257,1994,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
590,Tomáš Holeš\Tomas-Holes,cz CZE,MFDF,cz Slavia Prague,28-011,1993,8,568,71,57.4,6.3,7,76,4,1,33,1,2.25,12,5,+7,+1.11,+1.54,6.9,6.3,+0.7,+0.10,+0.66,Matches
591,James Holland\James-Holland,au AUS,MFDF,at LASK,31-331,1989,4,251,63,46.5,2.8,4,63,2,0,,0,2.17,7,4,+3,+1.08,+2.32,5.2,3.4,+1.8,+0.64,+1.79,Matches
592,Martin Hongla\Martin-Hongla,cm CMR,MFDF,be Antwerp,23-026,1998,8,631,79,87.6,7.0,8,79,2,0,,0,1.50,12,12,0,0.00,+1.01,11.4,11.3,+0.1,+0.01,+1.07,Matches
593,André Horta\Andre-Horta,pt POR,MFFW,pt Braga,24-155,1996,8,337,42,46.8,3.7,3,73,1,5,24,0,1.63,7,9,-2,-0.53,-1.00,6.0,6.9,-0.9,-0.24,+0.42,Matches
594,Ricardo Horta\Ricardo-Horta,pt POR,MFFW,pt Braga,26-208,1994,7,426,61,59.2,4.7,5,74,1,2,27,0,1.86,12,6,+6,+1.27,+3.10,6.9,7.8,-0.9,-0.18,+0.69,Matches
595,Ethan Horvath\Ethan-Horvath,us USA,GK,be Club Brugge,25-306,1995,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
596,David Hovorka\David-Hovorka,cz CZE,DF,cz Slavia Prague,27-247,1993,2,174,87,17.6,1.9,2,87,1,0,,1,1.50,4,4,0,0.00,-0.55,3.3,2.1,+1.3,+0.67,+1.03,Matches
597,Matan Hozez\Matan-Hozez,il ISR,FW,il Maccabi Tel Aviv,24-242,1996,2,121,61,16.8,1.3,1,76,0,1,45,0,0.00,0,2,-2,-1.49,-1.19,1.7,2.5,-0.8,-0.56,-0.70,Matches
598,Lukáš Hrádecký\Lukas-Hradecky,fi FIN,GK,de Leverkusen,31-138,1989,5,450,90,62.5,5.0,5,90,5,0,,0,2.40,17,8,+9,+1.80,+1.47,8.0,5.2,+2.8,+0.56,-0.80,Matches
599,Jakub Hromada\Jakub-Hromada,sk SVK,MF,cz Slavia Prague,24-321,1996,4,237,59,23.9,2.6,3,59,0,1,61,1,2.00,2,0,+2,+0.76,+0.40,1.2,1.2,0.0,+0.01,+0.25,Matches
600,Jakub Hromada\Jakub-Hromada,sk SVK,MF,cz Slovan Liberec,24-321,1996,5,286,57,53.0,3.2,3,80,0,2,24,1,2.00,2,10,-8,-2.52,-2.16,2.1,6.5,-4.3,-1.36,-0.73,Matches
601,Artem Hromov\Artem-Hromov,ua UKR,FW,ua Zorya Luhansk,31-087,1990,4,296,74,54.8,3.3,4,74,0,0,,0,1.50,4,4,0,0.00,+1.84,3.9,5.0,-1.1,-0.35,+0.23,Matches
602,Serhiy Hryn\Serhiy-Hryn,ua UKR,DFFW,ua Zorya Luhansk,26-309,1994,3,24,8,4.4,0.3,0,,0,3,8,3,1.00,0,0,0,0.00,+0.87,0.1,0.1,0.0,+0.13,+0.62,Matches
603,Yevhen Hrytsenko\Yevhen-Hrytsenko,ua UKR,GK,ua Shakhtar,26-065,1995,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
604,Tomáš Hubočan\Tomas-Hubocan,sk SVK,DF,cy AC Omonia,35-206,1985,5,450,90,83.3,5.0,5,90,5,0,,1,0.80,5,8,-3,-0.60,+3.40,5.4,8.3,-2.9,-0.57,+0.87,Matches
605,Rauf Hüseynli\Rauf-Huseynli,az AZE,DF,az Qarabağ Ağdam,21-076,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
606,Abbas Huseynov\Abbas-Huseynov,az AZE,DF,az Qarabağ Ağdam,25-302,1995,3,210,70,46.7,2.3,2,90,2,1,30,0,0.75,1,5,-4,-1.71,+0.16,0.7,5.1,-4.4,-1.89,-1.02,Matches
607,Badavi Huseynov\Badavi-Huseynov,az AZE,DF,az Qarabağ Ağdam,29-274,1991,1,60,60,13.3,0.7,1,60,0,0,,2,1.50,0,1,-1,-1.50,+0.35,0.1,0.9,-0.8,-1.21,+0.16,Matches
608,Etzaz Hussain\Etzaz-Hussain,no NOR,MF,no Molde,28-074,1993,7,320,46,35.6,3.6,3,80,2,4,20,1,1.86,4,9,-5,-1.41,-2.03,4.8,5.3,-0.5,-0.13,-0.16,Matches
609,Elseid Hysaj\Elseid-Hysaj,al ALB,DF,it Napoli,27-050,1994,2,148,74,20.6,1.6,2,74,1,0,,1,1.50,1,1,0,0.00,-0.31,1.5,1.4,+0.1,+0.05,-0.68,Matches
610,Pierre Højbjerg\Pierre-Hojbjerg,dk DEN,MF,eng Tottenham,25-249,1995,7,303,43,32.6,3.4,2,76,1,5,30,0,2.44,9,4,+5,+1.49,-0.09,7.7,3.2,+4.5,+1.33,-0.46,Matches
611,Roger Ibanez\Roger-Ibanez,br BRA,DF,it Roma,22-139,1998,6,304,51,30.7,3.4,5,58,1,1,12,2,3.00,7,2,+5,+1.48,-0.09,4.3,4.4,-0.1,-0.03,-1.04,Matches
612,Vicente Iborra\Vicente-Iborra,es ESP,MF,es Villarreal,33-085,1988,5,299,60,33.2,3.3,3,79,2,2,31,0,2.60,9,2,+7,+2.11,+0.16,7.4,1.0,+6.3,+1.91,+0.94,Matches
613,İsmayıl İbrahimli\Ismayil-Ibrahimli,az AZE,MF,az Qarabağ Ağdam,23-057,1998,5,199,40,44.2,2.2,2,90,2,3,6,0,0.20,3,6,-3,-1.36,+0.79,1.6,4.9,-3.3,-1.50,-0.28,Matches
614,Melih Ibrahimoglu\Melih-Ibrahimoglu,tr TUR,FWMF,at Rapid Wien,20-268,2000,3,99,33,18.3,1.1,1,54,0,2,23,3,1.33,3,0,+3,+2.73,+3.75,1.1,1.4,-0.3,-0.27,+1.21,Matches
615,Zlatan Ibrahimović\Zlatan-Ibrahimovic,se SWE,FW,it Milan,39-190,1981,5,241,48,26.8,2.7,3,57,0,2,36,1,1.67,3,3,0,0.00,-0.55,3.5,3.1,+0.4,+0.16,+0.04,Matches
616,Hubert Idasiak\Hubert-Idasiak,pl POL,GK,it Napoli,19-067,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
617,Oussama Idrissi\Oussama-Idrissi,ma MAR,FW,nl Ajax,25-044,1996,5,63,13,14.0,0.7,0,,0,5,13,0,2.40,4,0,+4,+5.71,+5.25,3.6,0.1,+3.4,+4.91,+3.40,Matches
618,Mohammed Ihattaren\Mohammed-Ihattaren,nl NED,FWMF,nl PSV Eindhoven,19-058,2002,4,327,82,45.4,3.6,4,82,3,0,,2,1.50,8,6,+2,+0.55,+0.55,7.2,4.9,+2.3,+0.64,+0.59,Matches
619,Kelechi Iheanacho\Kelechi-Iheanacho,ng NGA,FW,eng Leicester City,24-190,1996,7,413,59,57.4,4.6,5,73,1,2,24,0,2.00,9,3,+6,+1.31,+1.01,7.4,3.5,+3.9,+0.85,+0.06,Matches
620,Jordan Ikoko\Jordan-Ikoko,cd COD,DF,bg Ludogorets,27-067,1994,5,295,59,54.6,3.3,4,73,2,1,3,1,0.50,2,11,-9,-2.75,-1.64,1.5,11.4,-9.9,-3.02,-2.28,Matches
621,Jonathan Ikone\Jonathan-Ikone,fr FRA,MF,fr Lille,22-344,1998,8,434,54,60.3,4.8,5,74,2,3,21,0,1.38,13,9,+4,+0.83,+0.83,8.5,4.7,+3.9,+0.80,+0.52,Matches
622,Plamen Iliev\Plamen-Iliev,bg BUL,GK,bg Ludogorets,29-132,1991,5,450,90,83.3,5.0,5,90,5,0,,0,0.50,6,16,-10,-2.00,0.00,4.2,14.6,-10.4,-2.08,-0.55,Matches
623,Asier Illarramendi\Asier-Illarramendi,es ESP,MF,es Real Sociedad,31-034,1990,1,72,72,10.0,0.8,1,72,0,0,,0,0.00,0,3,-3,-3.75,-3.75,0.6,2.4,-1.8,-2.22,-3.34,Matches
624,Hernani Infande\Hernani-Infande,pt POR,DF,pt Braga,20-008,2001,1,14,14,1.9,0.2,0,,0,1,14,4,0.00,1,1,0,0.00,0.00,0.0,0.9,-0.9,-5.69,-5.33,Matches
625,Sverrir Ingi Ingason\Sverrir-Ingi-Ingason,is ISL,DF,gr PAOK,27-249,1993,4,360,90,66.7,4.0,4,90,4,0,,2,0.75,3,4,-1,-0.25,-1.25,3.5,4.8,-1.3,-0.33,-0.10,Matches
626,Nassim Innocenti\Nassim-Innocenti,fr FRA,DF,fr Lille,19-051,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
627,Lorenzo Insigne\Lorenzo-Insigne,it ITA,FW,it Napoli,29-311,1991,8,472,59,65.6,5.2,5,76,4,3,30,0,1.75,6,5,+1,+0.19,-0.17,8.8,5.5,+3.3,+0.63,+0.11,Matches
628,Emanuel Insúa\Emanuel-Insua,ar ARG,DF,gr AEK Athens,30-001,1991,4,355,89,65.7,3.9,4,89,3,0,,1,1.50,7,10,-3,-0.76,+1.67,5.2,6.6,-1.4,-0.35,+0.67,Matches
629,Aleksei Ionov\Aleksei-Ionov,ru RUS,FWDF,ru Krasnodar,32-052,1989,2,101,51,56.1,1.1,1,90,1,1,11,0,0.00,0,1,-1,-0.89,+0.25,0.9,0.5,+0.3,+0.31,+0.15,Matches
630,Alexander Isak\Alexander-Isak,se SWE,FW,es Real Sociedad,21-202,1999,8,465,58,64.6,5.2,7,65,0,1,13,0,1.25,2,5,-3,-0.58,-0.58,9.0,5.6,+3.4,+0.65,-0.37,Matches
631,Mikael Ishak\Mikael-Ishak,se SWE,FW,pl Lech Poznań,28-011,1993,6,442,74,81.9,4.9,5,78,1,1,50,0,1.50,6,10,-4,-0.81,+2.86,6.8,8.4,-1.7,-0.34,+2.23,Matches
632,Ismaily\Ismaily,br BRA,DF,ua Shakhtar,31-090,1990,1,90,90,25.0,1.0,1,90,1,0,,0,0.00,0,3,-3,-3.00,-3.67,0.8,1.7,-0.9,-0.92,-0.74,Matches
633,Cedric Itten\Cedric-Itten,ch SUI,FW,sco Rangers,24-105,1996,4,96,24,10.7,1.1,1,79,0,3,6,6,2.57,3,0,+3,+2.81,+2.25,2.4,0.6,+1.8,+1.72,+1.00,Matches
634,Mirko Ivanić\Mirko-Ivanic,me MNE,MFDF,rs Red Star,27-210,1993,6,467,78,64.9,5.2,6,78,1,0,,0,2.14,11,5,+6,+1.16,+1.51,6.4,6.1,+0.3,+0.06,+0.62,Matches
635,Dmytro Ivanisenya\Dmytro-Ivanisenya,ua UKR,MFDF,ua Zorya Luhansk,27-090,1994,6,540,90,100.0,6.0,6,90,6,0,,0,1.00,6,11,-5,-0.83,,6.6,9.3,-2.7,-0.45,,Matches
636,Luka Ivanušec\Luka-Ivanusec,hr CRO,MFFW,hr Dinamo Zagreb,22-136,1998,9,649,72,63.6,7.2,7,85,3,2,27,1,2.00,11,5,+6,+0.83,-0.14,7.6,9.6,-2.0,-0.28,-0.59,Matches
637,Ryan Jack\Ryan-Jack,sco SCO,MF,sco Rangers,29-043,1992,4,207,52,23.0,2.3,2,90,2,2,14,0,2.60,7,3,+4,+1.74,+1.22,5.5,3.0,+2.5,+1.10,+0.34,Matches
638,Kristijan Jakić\Kristijan-Jakic,hr CRO,MF,hr Dinamo Zagreb,23-332,1997,11,806,73,79.0,9.0,10,78,5,1,25,0,2.17,12,6,+6,+0.67,-1.01,10.7,10.5,+0.2,+0.02,+0.40,Matches
639,Karl Jakob Hein\Karl-Jakob-Hein,ee EST,GK,eng Arsenal,18-363,2002,0,,,,,0,,0,0,,7,,,,,,,,,,,,Matches
640,Eldin Jakupović\Eldin-Jakupovic,ch SUI,GK,eng Leicester City,36-191,1984,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
641,Daniel James\Daniel-James,wal WAL,FWMF,eng Manchester Utd,23-152,1997,5,401,80,89.1,4.5,5,80,3,0,,0,2.20,8,0,+8,+1.80,+3.63,7.9,3.4,+4.5,+1.02,+1.90,Matches
642,Leke James\Leke-James,ng NGA,FWMF,no Molde,28-161,1992,5,180,36,20.0,2.0,2,72,0,3,12,0,1.40,2,5,-3,-1.50,-1.75,3.0,4.5,-1.5,-0.75,-0.90,Matches
643,Laurent Jans\Laurent-Jans,lu LUX,DF,be Standard Liège,28-249,1992,5,292,58,54.1,3.2,3,88,2,2,14,1,0.80,6,9,-3,-0.92,+0.53,4.2,8.3,-4.1,-1.27,-0.35,Matches
644,Thijs Jansen\Thijs-Jansen,nl NED,GK,nl Feyenoord,19-133,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
645,Adnan Januzaj\Adnan-Januzaj,be BEL,FWMF,es Real Sociedad,26-065,1995,7,400,57,55.6,4.4,5,77,1,2,9,1,1.43,4,6,-2,-0.45,-0.17,7.3,5.3,+2.0,+0.46,-0.74,Matches
646,Jardel\Jardel,br BRA,DF,pt Benfica,35-013,1986,4,254,64,35.3,2.8,2,90,2,2,37,2,1.50,7,7,0,0.00,-1.55,6.4,4.2,+2.2,+0.77,+0.05,Matches
647,Adis Jasic\Adis-Jasic,at AUT,MF,at Wolfsberger AC,18-058,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
648,Luis Javier Suárez\Luis-Javier-Suarez,co COL,FWMF,es Granada,23-130,1997,7,309,44,31.2,3.4,3,75,0,4,21,0,1.57,4,2,+2,+0.58,+0.45,3.6,2.5,+1.1,+0.32,+0.52,Matches
649,Tin Jedvaj\Tin-Jedvaj,hr CRO,DF,de Leverkusen,25-134,1995,4,331,83,46.0,3.7,4,83,3,0,,3,2.25,10,4,+6,+1.63,+0.71,8.6,3.3,+5.2,+1.43,+1.06,Matches
650,Luka Jelenić\Luka-Jelenic,cr CRC,DF,hr Dinamo Zagreb,20-322,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
651,Juan Jesus\Juan-Jesus,br BRA,DF,it Roma,29-305,1991,6,419,70,42.3,4.7,4,85,3,2,40,0,2.17,9,5,+4,+0.86,-1.19,8.8,4.5,+4.3,+0.92,+0.39,Matches
652,Owen Jochmans\Owen-Jochmans,be BEL,GK,be Gent,18-073,2003,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
653,Marco John\Marco-John,de GER,DF,de Hoffenheim,19-009,2002,4,339,85,47.1,3.8,4,85,3,0,,2,1.25,7,5,+2,+0.53,-2.07,9.9,3.1,+6.8,+1.81,+0.64,Matches
654,Nile John\Nile-John,eng ENG,MF,eng Tottenham,18-036,2003,1,10,10,1.1,0.1,0,,0,1,10,0,3.00,1,0,+1,+9.00,+7.53,0.3,0.0,+0.3,+2.85,+1.23,Matches
655,Marcel Johnen\Marcel-Johnen,de GER,GK,de Leverkusen,18-182,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
656,George Johnston\George-Johnston,sco SCO,DF,nl Feyenoord,22-222,1998,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
657,Filip Jörgensen\Filip-Jorgensen,se SWE,GK,es Villarreal,18-360,2002,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
658,Leandro José Zbinden\Leandro-Jose-Zbinden,ch SUI,GK,ch Young Boys,18-255,2002,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
659,Willian José\Willian-Jose,br BRA,FW,es Real Sociedad,29-139,1991,6,203,34,28.2,2.3,1,90,1,5,23,0,1.50,4,2,+2,+0.89,+1.76,4.7,1.9,+2.8,+1.24,+0.63,Matches
660,Renato Josipović\Renato-Josipovic,hr CRO,GK,hr Dinamo Zagreb,19-303,2001,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
661,Dejan Joveljić\Dejan-Joveljic,rs SRB,FW,at Wolfsberger AC,21-247,1999,8,411,51,57.1,4.6,5,64,1,3,30,0,1.25,7,10,-3,-0.66,+0.22,7.3,6.7,+0.6,+0.12,+1.10,Matches
662,Jakub Jugas\Jakub-Jugas,cz CZE,DF,cz Slovan Liberec,28-341,1992,4,360,90,66.7,4.0,4,90,4,0,,0,1.75,3,3,0,0.00,+4.50,3.5,5.1,-1.7,-0.42,+1.80,Matches
663,Simen Juklerød\Simen-Juklerod,no NOR,DF,be Antwerp,26-328,1994,6,429,72,59.6,4.8,5,79,2,1,33,0,2.00,5,4,+1,+0.21,+0.83,7.7,5.1,+2.6,+0.54,+1.64,Matches
664,Lukáš Juliš\Lukas-Julis,cz CZE,FW,cz Sparta Prague,26-130,1994,6,388,65,71.9,4.3,5,72,1,1,26,0,1.00,9,6,+3,+0.70,+3.66,4.5,8.3,-3.8,-0.88,-0.31,Matches
665,Christopher Jullien\Christopher-Jullien,fr FRA,DF,sco Celtic,28-020,1993,2,180,90,33.3,2.0,2,90,2,0,,1,1.50,4,6,-2,-1.00,+0.75,2.2,3.3,-1.1,-0.57,-0.22,Matches
666,Mauro Júnior\Mauro-Junior,br BRA,MFDF,nl PSV Eindhoven,21-340,1999,5,140,28,19.4,1.6,1,72,0,4,17,1,1.71,1,4,-3,-1.93,-2.70,0.6,2.2,-1.6,-1.05,-1.70,Matches
667,Zlatko Junuzović\Zlatko-Junuzovic,at AUT,MF,at RB Salzburg,33-197,1987,2,163,82,90.6,1.8,2,82,1,0,,0,0.00,1,4,-3,-1.66,-1.66,2.6,3.0,-0.4,-0.21,-0.93,Matches
668,Matěj Jurásek\Matej-Jurasek,cz CZE,MF,cz Slavia Prague,17-224,2003,1,9,9,0.9,0.1,0,,0,1,9,3,0.00,0,1,-1,-10.00,-10.55,0.2,0.7,-0.6,-5.66,-5.54,Matches
669,Roko Jurišić\Roko-Jurisic,hr CRO,MF,hr Dinamo Zagreb,19-195,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
670,James Justin\James-Justin,eng ENG,DF,eng Leicester City,23-047,1998,6,459,77,63.8,5.1,5,90,5,1,9,0,2.17,11,5,+6,+1.18,+0.83,9.3,4.3,+5.0,+0.98,+0.42,Matches
