Player,Nation,Pos,Secondary_Pos,Squad,Comp,Season,Born,90s,,Goals,Shots,SoT,SoT_Pct,Sh_per_90,SoT_per_90,Goals_per_Shot,Goals_per_SoT,avg_dist_of_shots_from_goal,shots_from_fk,pk_made,pk_att,xG,npxG,npxG_per_Shot,G_minus_xG,npG_minus_xG,,passes_completed,passes_attempted,pass_comp_pct,tot_dist_traveled_by_comp_passes,progressive_distance,short_passes_comp,short_pass_att,short_pass_comp_pct,med_passes_comp,med_pass_att,med_pass_comp_pct,long_passes_comp,long_pass_att,long_pass_comp_pct,assists,xA,A_minus_xA,assisted_shots,comp_passes_leading_to_final_third,comp_passes_into_18_yd_box,comp_crosses_into_18_yd_box,prog_passes,,live_ball_passes,dead_ball_passes,fk_pass_attempts,pass_tb,passes_under_pressure,pass_sw,crosses,corner_kick_passes,inswing_corner_kicks,outswing_corner_kicks,straight_corner_kicks,ground_passes,low_passes,high_passes,left_foot_pass_attempts,right_foot_pass_attempts,head_pass_attempts,throw_ins,other_body_part_pass_attempts,offside_passes,passes_out_of_bounds,passes_intercepted,passes_blocked,,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca,,tackles,tackles_won,tackles_in_def_3rd,tackles_in_mid_3rd,tackles_in_att_3rd,dribblers_tackled,attempts_to_tackle_dribblers,pct_of_dribblers_tackled,number_of_times_dribbled_past,pressures_attempted,succ_pressures,succ_pressure_pct,pressures_in_def_3rd,pressures_in_mid_3rd,pressures_in_att_3rd,blocks,shots_blocked,sot_blocked,passes_minus_Blocked,interceptions,players_tackled_plus_interceptions,clearances,errors_leading_to_shot_attempts,,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_ball_touches,succ_dribbles,dribbles_att,dribble_succ_pct,num_players_dribbled_past,nutmegs,carries,tot_dist_carried,prog_dist_carried,prog_carries,att_3rd_carries,carries_into_18yd_box,carries_failed,carries_lost_the_ball,targeted_receptions,succ_receptions,reception_pct,prog_receptions,,yellow_cards,red_cards,2nd_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,pks_won,pks_conceded,own_goals,loose_balls_recovered,aerials_won,aerials_lost,aerials_won_pct
Riccardo Sottil,it ITA,MF,FW,Cagliari,it Serie A,2021,1999,13,,2,25,9,36,1.92,0.69,0.08,0.22,17,0,0,0,2,2,0.08,0,0,,287,384,74.7,5476,1198,128,154,83.1,113,152,74.3,41,58,70.7,1,1.8,-0.8,17,19,24,4,37,,369,15,3,1,61,12,29,11,3,5,1,288,44,52,68,306,3,1,3,1,8,10,19,,37,2.84,25,1,3,4,3,1,4,0.31,2,0,0,1,0,1,0,,10,8,3,5,2,3,10,30,7,128,26,20.3,35,58,35,7,1,0,6,4,14,5,0,,537,5,68,256,305,58,523,37,50,74,39,1,472,4226,2864,108,52,19,20,39,531,393,74,74,,3,0,0,19,33,1,29,4,8,0,0,0,99,5,15,25
Cheick Souaré,fr FRA,MF,,Marseille,fr Ligue 1,2021,2002,0.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,2,3,66.7,60,15,1,1,100,0,0,,1,1,100,0,0,0,0,0,1,0,1,,3,0,0,0,1,0,0,0,0,0,0,2,1,0,2,1,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,,6,0,1,3,2,0,6,0,0,,0,0,1,13,0,0,0,0,0,0,2,2,100,0,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
Tomáš Souček,cz CZE,MF,,West Ham,eng Premier League,2021,1995,29,,9,48,19,39.6,1.66,0.66,0.19,0.47,10.7,0,0,0,7.2,7.2,0.15,1.8,1.8,,810,1093,74.1,15368,4018,342,461,74.2,326,428,76.2,123,161,76.4,0,1.1,-1.1,13,68,8,1,75,,1071,22,18,1,264,29,8,3,1,2,0,620,174,299,100,753,120,0,6,1,25,28,18,,35,1.21,24,2,1,4,4,0,4,0.14,2,0,0,2,0,0,0,,64,37,29,28,7,19,63,30.2,44,441,123,27.9,153,219,69,40,14,0,26,41,105,106,1,,1447,126,438,776,304,83,1428,13,20,65,13,1,647,3190,1373,50,20,2,25,14,1002,806,80.4,56,,4,1,0,55,37,1,8,41,37,0,0,1,347,165,88,65.2
Rayan Souici,fr FRA,DF,,Saint-Étienne,fr Ligue 1,2021,1998,0.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,7,8,87.5,184,65,1,1,100,4,5,80,2,2,100,0,0,0,0,0,0,0,1,,8,0,0,0,0,1,0,0,0,0,0,6,0,2,0,7,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,1,100,0,1,0,0,0,0,0,0,0,1,0,,9,0,3,7,0,0,9,0,0,,0,0,6,23,17,0,0,0,0,0,5,5,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
Cebio Soukou,bj BEN,FW,MF,Arminia,de Bundesliga,2021,1992,4.7,,1,8,1,12.5,1.7,0.21,0.13,1,20.7,0,0,0,0.7,0.7,0.08,0.3,0.3,,95,108,88,1527,259,45,48,93.8,36,41,87.8,9,12,75,0,0.1,-0.1,4,5,3,1,11,,104,4,0,0,24,2,2,0,0,0,0,81,15,12,10,89,2,3,1,1,5,1,2,,8,1.7,6,0,1,0,1,0,0,0,0,0,0,0,0,0,0,,9,6,4,3,2,3,7,42.9,4,91,24,26.4,24,38,29,3,0,0,3,1,10,5,0,,177,7,29,94,69,7,173,5,15,33.3,8,0,135,693,293,10,3,2,14,14,160,119,74.4,30,,2,0,0,7,6,1,2,1,6,0,0,0,33,4,6,40
Adama Soumaoro,fr FRA,DF,,Bologna,it Serie A,2021,1992,10.5,,1,4,2,50,0.38,0.19,0.25,0.5,8.5,0,0,0,0.9,0.9,0.23,0.1,0.1,,405,449,90.2,7919,2282,141,153,92.2,203,215,94.4,55,69,79.7,0,0.1,-0.1,2,7,0,0,16,,415,34,34,0,35,8,0,0,0,0,0,364,39,46,39,369,24,0,2,1,5,3,7,,7,0.67,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,5,6,2,0,2,4,50,2,119,43,36.1,71,45,3,29,14,0,15,24,32,63,0,,583,91,310,281,20,7,553,2,2,100,2,0,313,1542,685,8,1,0,3,2,329,320,97.3,0,,2,0,0,18,15,0,0,24,5,0,2,0,102,44,10,81.5
Adama Soumaoro,fr FRA,DF,,Lille,fr Ligue 1,2021,1992,1.6,,0,2,0,0,1.24,0,0,,16.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,,116,121,95.9,2764,744,22,24,91.7,70,71,98.6,23,25,92,0,0,0,0,2,0,0,1,,119,2,2,0,4,5,0,0,0,0,0,111,3,7,16,98,3,0,1,0,0,0,0,,1,0.62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2,2,1,1,0,0,0,,0,9,4,44.4,6,3,0,1,1,0,0,2,4,4,0,,130,6,59,73,4,1,128,0,0,,0,0,94,313,139,3,1,0,0,0,102,101,99,0,,1,0,0,2,1,0,0,2,2,0,0,0,14,6,0,100
Boubakary Soumaré,fr FRA,MF,,Lille,fr Ligue 1,2021,1999,14.5,,0,5,1,20,0.34,0.07,0,0,27,0,0,0,0.2,0.2,0.03,-0.2,-0.2,,910,1060,85.8,17415,4273,372,423,87.9,396,451,87.8,126,165,76.4,0,1,-1,11,131,5,2,103,,1038,22,19,3,126,37,2,0,0,0,0,845,88,127,206,789,37,3,7,1,11,32,9,,21,1.45,19,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,31,21,11,18,2,6,16,37.5,10,161,48,29.8,48,94,19,14,4,0,10,27,58,12,0,,1177,29,201,878,175,7,1160,20,23,87,20,0,817,4836,2236,95,23,0,7,19,957,909,95,26,,3,0,0,19,14,0,2,27,21,0,0,0,153,21,15,58.3
Yaya Soumaré,fr FRA,FW,,Lyon,fr Ligue 1,2021,2000,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,1,1,100,17,0,0,0,,1,1,100,0,0,,0,0,0,0,0,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,1,0,0,1,0,0,,0,0,1,0,0,0,0,0,0,0,2,1,50,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Arnaud Souquet,fr FRA,DF,,Montpellier,fr Ligue 1,2021,1992,11.1,,1,6,2,33.3,0.54,0.18,0.17,0.5,24.4,0,0,0,0.2,0.2,0.03,0.8,0.8,,377,508,74.2,6340,3107,173,201,86.1,162,212,76.4,32,69,46.4,0,0.4,-0.4,8,24,17,12,42,,382,126,6,0,40,8,29,0,0,0,0,247,126,135,33,327,25,120,0,4,8,17,22,,20,1.8,17,1,1,1,0,0,2,0.18,2,0,0,0,0,0,0,,36,20,30,4,2,17,34,50,17,171,46,26.9,98,45,28,26,5,0,21,14,50,22,0,,651,42,221,271,192,9,528,9,16,56.3,9,1,307,1779,1088,51,16,1,15,13,370,331,89.5,22,,4,0,0,13,19,0,29,14,20,0,1,0,87,7,21,25
Djibril Sow,ch SUI,MF,,Eint Frankfurt,de Bundesliga,2021,1997,18.9,,0,10,3,30,0.53,0.16,0,0,21.8,0,0,0,0.4,0.4,0.04,-0.4,-0.4,,793,905,87.6,14198,3383,354,391,90.5,353,399,88.5,80,101,79.2,2,1.2,0.8,13,50,9,0,84,,892,13,7,2,138,15,3,0,0,0,0,731,73,101,163,679,35,5,5,2,13,25,6,,26,1.45,23,0,0,0,2,1,5,0.28,4,0,0,0,1,0,0,,49,35,21,26,2,13,35,37.1,22,360,119,33.1,100,204,56,36,8,2,28,41,90,22,0,,1118,33,244,733,229,16,1107,12,22,54.5,14,0,709,3679,1706,77,27,1,11,25,830,731,88.1,43,,6,0,0,34,27,1,3,41,35,0,0,0,195,21,21,50
Saidou Sow,gn GUI,DF,,Saint-Étienne,fr Ligue 1,2021,2002,9.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,393,453,86.8,8377,2707,105,115,91.3,212,229,92.6,70,98,71.4,0,0,0,0,7,0,0,17,,445,8,7,0,54,10,0,0,0,0,0,337,38,78,64,357,17,1,0,2,11,7,4,,1,0.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27,13,21,6,0,9,15,60,6,106,43,40.6,65,39,2,14,7,0,7,15,42,40,2,,553,62,322,251,6,0,545,3,3,100,3,0,335,1723,756,13,0,0,4,2,343,333,97.1,0,,0,0,0,6,3,0,0,15,13,0,0,0,105,22,16,57.9
Çağlar Söyüncü,tr TUR,DF,,Leicester City,eng Premier League,2021,1996,13.2,,0,5,1,20,0.38,0.08,0,0,11.3,0,0,0,0.2,0.2,0.05,-0.2,-0.2,,777,868,89.5,14861,4563,268,287,93.4,421,449,93.8,78,119,65.5,0,0.1,-0.1,3,38,3,1,43,,831,37,22,0,47,16,3,0,0,0,0,694,62,112,259,534,39,15,5,0,10,11,2,,6,0.45,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,17,11,10,7,0,3,12,25,9,104,34,32.7,63,38,3,16,8,0,8,15,32,78,1,,1005,127,546,498,31,12,970,3,3,100,3,0,637,4108,2239,45,10,0,1,1,720,709,98.5,0,,2,0,0,11,11,0,3,15,11,0,0,0,128,40,27,59.7
Leonardo Spinazzola,it ITA,DF,,Roma,it Serie A,2021,1993,23.1,,2,22,6,27.3,0.95,0.26,0.09,0.33,17.4,0,0,0,2,2,0.09,0,0,,990,1257,78.8,18136,5658,432,497,86.9,441,526,83.8,106,177,59.9,4,5,-1,36,65,42,21,111,,1109,148,11,5,144,38,92,0,0,0,0,811,218,228,316,772,27,137,1,2,14,31,53,,67,2.9,55,0,11,1,0,0,9,0.39,9,0,0,0,0,0,0,,13,5,3,10,0,5,18,27.8,13,197,55,27.9,68,68,61,25,1,0,24,30,43,30,2,,1488,50,339,675,629,90,1341,58,107,54.2,64,8,1105,7936,5316,224,58,48,26,29,1147,1026,89.5,84,,0,0,0,8,11,2,92,30,5,0,0,1,192,10,5,66.7
Mattia Sprocati,it ITA,FW,,Parma,it Serie A,2021,1993,0.2,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,5,5,100,85,7,2,2,100,3,3,100,0,0,,0,0,0,0,0,0,0,0,,5,0,0,0,3,0,0,0,0,0,0,5,0,0,1,4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,2,2,100,0,2,0,0,0,0,0,0,0,0,0,,5,0,1,3,1,0,5,0,0,,0,0,1,3,0,0,0,0,0,0,4,4,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
Jerry St. Juste,nl NED,DF,,Mainz 05,de Bundesliga,2021,1996,25,,0,18,3,16.7,0.72,0.12,0,0,15.5,3,0,0,1.8,1.8,0.1,-1.8,-1.8,,863,1050,82.2,19108,6894,241,277,87,442,482,91.7,175,267,65.5,1,0.2,0.8,5,70,15,3,90,,957,93,44,0,120,38,12,1,1,0,0,728,117,205,67,852,59,48,2,3,7,22,18,,22,0.92,15,1,2,2,1,1,4,0.17,3,1,0,0,0,0,0,,54,34,31,18,5,15,33,45.5,18,278,84,30.2,154,104,20,61,21,1,40,37,91,109,0,,1337,151,658,660,134,24,1252,19,24,79.2,20,0,766,5272,3067,73,22,4,10,10,784,744,94.9,8,,3,0,0,34,22,1,12,37,34,0,0,1,225,47,51,48
Benjamin Stambouli,fr FRA,MF,DF,Schalke 04,de Bundesliga,2021,1990,18.7,,0,2,1,50,0.11,0.05,0,0,20.8,0,0,0,0.1,0.1,0.04,-0.1,-0.1,,631,863,73.1,13563,5374,197,243,81.1,310,381,81.4,113,213,53.1,2,0.5,1.5,8,59,9,0,74,,796,67,32,1,139,33,7,0,0,0,0,497,103,263,206,551,49,35,0,7,22,33,18,,19,1.01,15,1,0,0,2,1,3,0.16,3,0,0,0,0,0,0,,54,39,28,20,6,21,43,48.8,22,250,92,36.8,113,115,22,48,13,0,35,49,103,48,1,,1091,117,447,579,122,5,1029,19,24,79.2,19,0,572,3050,1656,50,18,1,10,13,616,578,93.8,9,,4,0,0,17,15,2,7,49,39,0,0,0,231,35,28,55.6
Niklas Stark,de GER,DF,MF,Hertha BSC,de Bundesliga,2021,1995,25.9,,0,9,3,33.3,0.35,0.12,0,0,9.7,0,0,0,0.9,0.9,0.1,-0.9,-0.9,,980,1173,83.5,23660,6336,186,226,82.3,521,577,90.3,268,351,76.4,0,0.2,-0.2,4,69,10,0,86,,1131,42,35,0,128,38,5,0,0,0,0,863,99,211,75,998,63,6,4,2,22,11,16,,10,0.39,7,0,0,1,1,1,0,0,0,0,0,0,0,0,0,,58,32,29,26,3,7,30,23.3,23,366,112,30.6,170,166,30,47,13,0,34,33,91,117,0,,1454,138,744,729,96,22,1415,1,2,50,2,0,861,5898,3158,73,11,2,5,7,940,893,95,18,,2,0,0,37,21,2,5,33,32,0,0,0,235,55,37,59.8
Renato Steffen,ch SUI,FW,MF,Wolfsburg,de Bundesliga,2021,1991,17.4,,5,30,14,46.7,1.72,0.8,0.17,0.36,14.6,0,0,0,4.3,4.3,0.14,0.7,0.7,,481,661,72.8,8360,2191,240,294,81.6,177,237,74.7,53,96,55.2,4,2.5,1.5,19,47,22,7,57,,628,33,6,1,119,17,36,2,0,2,0,410,132,119,500,86,31,20,6,5,12,17,31,,49,2.82,37,0,4,3,3,2,8,0.46,7,0,0,0,1,0,0,,26,15,8,14,4,8,29,27.6,21,286,79,27.6,70,146,70,33,3,0,30,13,39,13,0,,844,20,125,444,336,56,812,12,19,63.2,13,0,525,2641,1449,81,35,8,31,21,759,574,75.6,114,,3,0,0,31,18,4,36,13,15,0,0,0,142,24,28,46.2
Pascal Stenzel,de GER,DF,,Stuttgart,de Bundesliga,2021,1996,11.7,,0,2,1,50,0.17,0.09,0,0,29.3,0,0,0,0,0,0.02,0,0,,764,892,85.7,16669,6199,224,245,91.4,384,422,91,151,208,72.6,0,0.2,-0.2,2,41,3,1,48,,752,140,28,0,41,38,5,0,0,0,0,594,133,165,74,656,42,112,3,1,14,9,16,,8,0.69,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,28,15,13,14,1,15,35,42.9,20,151,48,31.8,74,71,6,32,4,1,28,14,42,31,1,,995,74,465,480,89,1,858,5,9,55.6,5,0,547,2378,1198,28,3,0,4,3,597,586,98.2,0,,3,1,1,17,4,0,5,14,15,0,1,0,164,8,8,50
Dale Stephens,eng ENG,MF,,Burnley,eng Premier League,2021,1989,2.9,,0,4,0,0,1.38,0,0,,19.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,,103,124,83.1,1894,528,44,49,89.8,39,46,84.8,17,23,73.9,0,0,0,0,7,3,0,12,,123,1,1,0,22,1,0,0,0,0,0,83,23,18,10,100,9,0,0,0,1,2,1,,2,0.69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,10,4,3,5,2,5,8,62.5,3,48,15,31.3,15,27,6,3,0,0,3,3,13,0,0,,151,4,33,95,29,5,150,1,1,100,1,0,84,327,151,2,0,0,0,5,87,80,92,5,,1,0,0,8,2,0,0,3,4,0,0,0,49,5,4,55.6
Jack Stephens,eng ENG,DF,,Southampton,eng Premier League,2021,1994,12.1,,0,4,1,25,0.33,0.08,0,0,7.8,0,0,0,0.3,0.3,0.08,-0.3,-0.3,,592,725,81.7,12359,4234,175,206,85,324,360,90,86,142,60.6,0,0.4,-0.4,6,42,8,0,37,,692,33,14,1,88,12,0,0,0,0,0,515,48,162,63,590,42,19,0,1,11,9,8,,11,0.91,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,26,13,15,10,1,11,27,40.7,16,106,34,32.1,55,46,5,27,9,0,18,14,40,65,0,,868,89,407,475,37,7,836,1,2,50,1,0,506,2640,1436,43,6,0,4,3,567,552,97.4,0,,2,0,0,5,6,0,0,14,13,0,0,0,146,22,12,64.7
Raheem Sterling,eng ENG,FW,,Manchester City,eng Premier League,2021,1994,23.2,,9,50,24,48,2.16,1.04,0.18,0.38,13.4,2,0,1,9.8,9,0.18,-0.8,0,,763,899,84.9,10037,1881,508,563,90.2,202,226,89.4,20,36,55.6,6,3.9,2.1,31,29,24,5,49,,881,18,4,3,192,7,28,3,1,0,0,780,64,55,81,784,18,8,5,1,6,20,40,,79,3.41,52,0,12,7,8,0,13,0.56,7,0,3,2,1,0,0,,19,17,3,13,3,6,19,31.6,13,235,69,29.4,28,111,96,15,1,0,14,12,31,2,0,,1184,4,62,484,721,199,1164,58,106,54.7,60,2,1017,4923,3066,195,46,51,44,66,1358,999,73.6,222,,2,0,0,27,35,8,28,12,17,2,0,0,100,5,23,17.9
Enda Stevens,ie IRL,DF,,Sheffield Utd,eng Premier League,2021,1990,22,,0,13,3,23.1,0.59,0.14,0,0,19.1,0,0,0,0.7,0.7,0.06,-0.7,-0.7,,810,1051,77.1,14150,6269,402,442,91,310,391,79.3,86,177,48.6,0,0.8,-0.8,10,67,24,6,92,,895,156,7,5,130,18,40,0,0,0,0,617,193,241,782,53,48,149,0,11,11,23,31,,21,0.95,19,0,1,0,1,0,2,0.09,1,0,0,0,1,0,0,,37,19,20,13,4,13,39,33.3,26,298,69,23.2,145,105,48,48,9,0,39,32,69,78,2,,1306,87,389,585,391,31,1152,18,29,62.1,19,1,713,3458,1862,79,18,7,18,19,805,729,90.6,32,,3,0,0,20,7,3,40,32,19,0,0,0,207,33,25,56.9
Lars Stindl,de GER,MF,FW,M'Gladbach,de Bundesliga,2021,1988,19.1,,11,43,18,41.9,2.25,0.94,0.14,0.33,19.8,5,5,6,8.7,4.2,0.1,2.3,1.8,,733,900,81.4,12254,2892,375,434,86.4,244,303,80.5,82,111,73.9,6,4.8,1.2,37,63,17,4,74,,858,42,9,5,158,19,7,18,2,10,2,664,132,104,185,666,25,2,1,5,8,33,16,,63,3.3,46,7,0,5,2,3,11,0.58,7,0,0,3,0,1,0,,29,18,5,18,6,6,28,21.4,22,379,98,25.9,61,171,147,26,3,1,23,6,35,19,0,,1132,17,133,651,401,56,1082,5,13,38.5,5,0,664,2359,1311,65,26,5,37,29,1050,837,79.7,146,,6,0,0,38,28,5,7,6,18,0,0,0,137,28,44,38.9
Kevin Stöger,at AUT,MF,FW,Mainz 05,de Bundesliga,2021,1993,5.7,,3,9,4,44.4,1.57,0.7,0.33,0.75,15.1,0,0,0,1.6,1.6,0.18,1.4,1.4,,262,378,69.3,4927,1628,117,141,83,101,143,70.6,39,82,47.6,0,0.8,-0.8,9,25,9,4,31,,318,60,29,0,46,14,15,18,10,3,3,220,57,101,297,52,12,13,1,2,5,12,6,,19,3.32,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,,13,9,5,6,2,4,16,25,12,93,32,34.4,29,41,23,9,0,0,9,10,23,6,0,,438,9,63,227,177,12,383,5,5,100,5,0,268,1630,1026,46,13,2,6,6,325,269,82.8,28,,3,0,0,12,18,1,15,10,9,0,0,0,70,3,5,37.5
John Stones,eng ENG,DF,,Manchester City,eng Premier League,2021,1994,18,,4,10,4,40,0.56,0.22,0.4,1,10.2,0,0,0,1.7,1.7,0.17,2.3,2.3,,1389,1478,94,27047,6796,517,540,95.7,679,703,96.6,179,209,85.6,0,0.1,-0.1,1,100,1,0,60,,1456,22,14,1,121,30,1,0,0,0,0,1289,78,111,193,1214,41,8,2,0,11,8,10,,7,0.39,7,0,0,0,0,0,1,0.06,1,0,0,0,0,0,0,,14,7,10,2,2,4,11,36.4,7,105,38,36.2,49,48,8,28,13,0,15,15,29,57,0,,1606,144,616,1018,83,13,1586,6,7,85.7,6,0,1206,8043,4449,160,19,0,4,0,1329,1307,98.3,2,,0,0,0,5,8,1,1,15,7,0,0,0,155,36,13,73.5
Tobias Strobl,de GER,MF,,Augsburg,de Bundesliga,2021,1990,18.3,,0,6,1,16.7,0.33,0.05,0,0,17.1,0,0,0,0.5,0.5,0.09,-0.5,-0.5,,588,727,80.9,11449,3141,254,286,88.8,235,282,83.3,89,127,70.1,0,0.9,-0.9,14,50,8,1,61,,708,19,15,2,153,27,7,0,0,0,0,430,139,158,72,580,48,0,2,3,10,18,21,,22,1.21,21,1,0,0,0,0,1,0.05,1,0,0,0,0,0,0,,20,12,11,8,1,12,31,38.7,19,271,85,31.4,99,148,24,32,12,0,20,27,47,25,0,,893,58,287,511,130,19,878,6,13,46.2,6,0,489,2156,1042,29,7,0,19,14,662,547,82.6,35,,3,0,0,15,26,0,7,27,12,0,0,0,196,32,35,47.8
Kevin Strootman,nl NED,MF,,Genoa,it Serie A,2021,1990,9.4,,0,3,0,0,0.32,0,0,,11,0,0,0,0.1,0.1,0.04,-0.1,-0.1,,152,180,84.4,3030,787,59,66,89.4,59,66,89.4,30,42,71.4,0,0.3,-0.3,3,18,1,0,18,,542,39,15,3,76,6,12,16,5,6,0,406,62,113,481,61,26,7,1,6,3,10,16,,23,2.45,20,2,0,0,1,0,3,0.32,3,0,0,0,0,0,0,,11,6,5,6,0,5,9,55.6,4,61,22,36.1,23,35,3,6,2,0,4,3,14,9,0,,219,14,51,149,29,4,214,1,2,50,1,0,124,546,301,10,1,1,2,5,165,154,93.3,3,,5,0,0,20,8,0,12,17,17,0,0,0,72,9,10,47.4
Kevin Strootman,nl NED,MF,,Marseille,fr Ligue 1,2021,1990,2.6,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,464,581,79.9,8128,2101,210,243,86.4,203,232,87.5,44,82,53.7,3,1.4,1.6,15,47,14,3,39,,175,5,3,2,21,10,4,0,0,0,0,132,24,24,147,19,7,2,2,0,1,2,3,,4,1.55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,29,17,11,17,1,17,28,60.7,11,202,60,29.7,68,99,35,26,2,0,24,17,46,7,0,,672,14,143,430,142,13,636,7,7,100,7,1,437,1910,910,40,12,4,9,5,531,473,89.1,19,,2,0,0,8,3,0,4,3,6,0,0,0,28,6,5,54.5
Pascal Struijk,nl NED,DF,MF,Leeds United,eng Premier League,2021,1999,16.8,,1,9,3,33.3,0.54,0.18,0.11,0.33,7.4,0,0,0,1.8,1.8,0.2,-0.8,-0.8,,853,982,86.9,18733,4908,213,238,89.5,486,524,92.7,145,203,71.4,0,0.1,-0.1,2,36,2,0,38,,956,26,22,0,76,28,1,2,0,0,2,745,77,160,728,169,59,2,3,0,18,11,8,,6,0.36,5,0,0,1,0,0,1,0.06,1,0,0,0,0,0,0,,37,16,22,14,1,8,20,40,12,272,87,32,140,116,16,36,15,0,21,28,65,69,0,,1184,174,687,502,69,15,1158,4,5,80,4,1,641,3989,2343,21,3,0,5,8,811,777,95.8,11,,2,0,0,18,4,0,1,28,16,0,1,0,181,35,35,50
Jens Stryger Larsen,dk DEN,DF,,Udinese,it Serie A,2021,1991,20.7,,1,19,9,47.4,0.92,0.44,0.05,0.11,16.8,0,0,0,2.6,2.6,0.13,-1.6,-1.6,,754,962,78.4,12205,5247,399,442,90.3,280,351,79.8,55,128,43,0,0.8,-0.8,8,47,14,5,78,,806,156,15,0,102,13,36,0,0,0,0,576,200,186,95,687,29,141,2,3,18,30,25,,23,1.11,21,0,1,1,0,0,2,0.1,2,0,0,0,0,0,0,,15,10,12,1,2,8,23,34.8,15,183,49,26.8,87,59,37,41,9,0,32,14,29,39,1,,1124,81,363,488,344,25,971,12,17,70.6,13,0,708,3335,1863,80,31,5,13,13,809,698,86.3,38,,0,0,0,8,12,2,36,14,10,0,1,0,146,17,25,40.5
Stefano Sturaro,it ITA,MF,,Hellas Verona,it Serie A,2021,1993,2.3,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,66,89,74.2,1281,269,24,30,80,28,37,75.7,11,15,73.3,0,0,0,0,5,2,1,5,,84,5,2,0,18,4,4,0,0,0,0,53,19,17,13,67,4,3,0,0,1,4,4,,1,0.43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6,3,1,4,1,3,7,42.9,4,56,12,21.4,13,30,13,4,0,0,4,0,6,8,0,,115,5,28,63,28,3,110,1,2,50,1,0,69,292,143,4,1,1,2,3,84,70,83.3,7,,3,0,0,12,3,0,4,0,3,0,0,0,22,4,6,40
Stefano Sturaro,it ITA,MF,,Genoa,it Serie A,2021,1993,4.9,,1,5,2,40,1.01,0.4,0.2,0.5,17.2,2,0,0,0.4,0.4,0.08,0.6,0.6,,173,245,70.6,3407,694,67,86,77.9,78,95,82.1,25,52,48.1,0,0.2,-0.2,4,7,2,1,17,,212,33,13,0,43,14,7,14,5,6,1,149,42,54,41,181,14,2,1,0,5,3,10,,6,1.21,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,12,7,3,7,2,3,11,27.3,8,110,27,24.5,31,58,21,10,0,0,10,2,14,2,0,,308,4,54,181,86,4,274,2,6,33.3,3,0,175,722,313,11,4,0,8,9,223,180,80.7,15,,1,0,0,14,13,2,7,2,7,0,0,0,59,6,14,30
