Player,Nation,Pos,Secondary_Pos,Squad,Comp,Season,Born,90s,,Goals,Shots,SoT,SoT_Pct,Sh_per_90,SoT_per_90,Goals_per_Shot,Goals_per_SoT,avg_dist_of_shots_from_goal,shots_from_fk,pk_made,pk_att,xG,npxG,npxG_per_Shot,G_minus_xG,npG_minus_xG,,passes_completed,passes_attempted,pass_comp_pct,tot_dist_traveled_by_comp_passes,progressive_distance,short_passes_comp,short_pass_att,short_pass_comp_pct,med_passes_comp,med_pass_att,med_pass_comp_pct,long_passes_comp,long_pass_att,long_pass_comp_pct,assists,xA,A_minus_xA,assisted_shots,comp_passes_leading_to_final_third,comp_passes_into_18_yd_box,comp_crosses_into_18_yd_box,prog_passes,,live_ball_passes,dead_ball_passes,fk_pass_attempts,pass_tb,passes_under_pressure,pass_sw,crosses,corner_kick_passes,inswing_corner_kicks,outswing_corner_kicks,straight_corner_kicks,ground_passes,low_passes,high_passes,left_foot_pass_attempts,right_foot_pass_attempts,head_pass_attempts,throw_ins,other_body_part_pass_attempts,offside_passes,passes_out_of_bounds,passes_intercepted,passes_blocked,,shot_creating_actions,shot_creating_actions_per_90,live_pass_sca,dead_pass_sca,dribble_sca,shots_sca,fouls_drawn_sca,def_actions_sca,goal_creating_actions,gca_per_90,live_pass_gca,dead_pass_gca,dribble_gca,shots_gca,fouls_drawn_gca,def_actions_gca,og_gca,,tackles,tackles_won,tackles_in_def_3rd,tackles_in_mid_3rd,tackles_in_att_3rd,dribblers_tackled,attempts_to_tackle_dribblers,pct_of_dribblers_tackled,number_of_times_dribbled_past,pressures_attempted,succ_pressures,succ_pressure_pct,pressures_in_def_3rd,pressures_in_mid_3rd,pressures_in_att_3rd,blocks,shots_blocked,sot_blocked,passes_minus_Blocked,interceptions,players_tackled_plus_interceptions,clearances,errors_leading_to_shot_attempts,,touches,touches_in_def_pen,touches_in_def_3rd,touches_in_mid_3rd,touches_in_att_3rd,touches_in_att_pen,live_ball_touches,succ_dribbles,dribbles_att,dribble_succ_pct,num_players_dribbled_past,nutmegs,carries,tot_dist_carried,prog_dist_carried,prog_carries,att_3rd_carries,carries_into_18yd_box,carries_failed,carries_lost_the_ball,targeted_receptions,succ_receptions,reception_pct,prog_receptions,,yellow_cards,red_cards,2nd_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions,tackles_won,pks_won,pks_conceded,own_goals,loose_balls_recovered,aerials_won,aerials_lost,aerials_won_pct
Milot Rashica,xk KVX,FW,,Werder Bremen,de Bundesliga,,1996,25.2,,8,70,26,37.1,2.78,1.03,0.09,0.23,23,5,2,3,6.3,4.1,0.06,1.7,1.9,,470,702,67,9182,2048,197,248,79.4,181,254,71.3,82,162,50.6,5,3,2,40,20,24,12,41,,610,92,22,0,139,44,73,44,18,20,5,374,136,192,129,527,26,9,7,1,12,15,37,,87,3.46,45,13,14,6,7,2,11,0.44,6,2,1,2,0,0,0,,24,16,14,6,4,8,36,22.2,28,456,139,30.5,107,217,132,29,3,0,26,14,38,9,1,,1068,15,133,466,571,83,976,65,106,61.3,68,1,804,4559,2680,141,42,33,62,69,1081,712,65.9,222,,2,0,0,28,48,8,73,14,16,0,0,0,157,7,37,15.9
Giacomo Raspadori,it ITA,MF,FW,Sassuolo,it Serie A,2020,2000,2.9,,2,11,5,45.5,3.75,1.7,0.18,0.4,13.2,0,0,0,1.8,1.8,0.16,0.2,0.2,,94,115,81.7,1496,199,51,58,87.9,33,39,84.6,8,11,72.7,0,0.2,-0.2,5,8,2,1,4,,112,3,0,0,19,4,1,1,0,1,0,97,10,8,36,76,3,0,0,0,1,1,6,,12,4.09,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,10,8,5,2,3,0,3,0,3,51,16,31.4,14,25,12,2,0,0,2,1,11,0,0,,161,0,22,71,80,16,158,5,8,62.5,5,1,126,572,305,13,5,3,9,7,161,127,78.9,19,,0,0,0,2,6,1,1,1,8,0,0,0,14,0,8,0
Raúl,es ESP,FW,MF,Betis,es La Liga,,2000,0.2,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,4,7,57.1,53,5,3,6,50,1,1,100,0,0,,0,0,0,0,0,0,0,0,,6,1,0,0,2,0,0,0,0,0,0,5,1,1,0,5,1,0,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2,12,1,8.3,2,5,5,0,0,0,0,0,0,0,0,,8,0,2,3,3,0,7,0,1,0,1,0,4,9,0,0,0,0,0,0,16,5,31.3,1,,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,33.3
Ante Rebić,hr CRO,FW,,Milan,it Serie A,,1993,15.5,,11,42,20,47.6,2.71,1.29,0.26,0.55,14.1,0,0,0,6.8,6.8,0.17,4.2,4.2,,9,18,50,114,18,5,9,55.6,3,5,60,0,0,,0,0.1,-0.1,2,0,0,0,1,,17,1,0,0,5,0,1,0,0,0,0,10,6,2,2,15,0,0,1,0,0,1,5,,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,20,12,6,7,7,4,34,11.8,30,327,82,25.1,50,129,148,16,2,0,14,10,30,14,0,,31,0,0,10,23,7,29,1,2,50,1,0,26,143,109,5,2,3,4,3,47,25,53.2,17,,1,0,0,5,1,1,1,0,0,0,0,0,2,0,6,0
Ante Rebić,hr CRO,FW,,Eint Frankfurt,de Bundesliga,,1993,1,,0,2,1,50,2,1,0,0,21.2,1,0,0,0.1,0.1,0.05,-0.1,-0.1,,269,435,61.8,4371,1166,152,211,72,85,133,63.9,26,52,50,3,2.9,0.1,33,11,24,8,29,,417,18,1,1,85,12,45,3,1,0,0,244,107,84,121,264,16,8,14,2,10,6,29,,58,3.74,43,0,6,5,4,0,9,0.58,3,0,1,3,2,0,0,,0,0,0,0,0,0,0,,0,18,1,5.6,0,8,10,0,0,0,0,0,0,0,0,,649,17,59,219,415,123,631,33,56,58.9,36,2,481,2338,1454,88,25,33,49,28,647,484,74.8,173,,5,0,0,27,15,3,45,10,12,0,0,0,77,18,25,41.9
Arkadiusz Reca,pl POL,DF,,SPAL,it Serie A,,1995,21.4,,0,19,5,26.3,0.89,0.23,0,0,15.8,0,0,0,1.9,1.9,0.1,-1.9,-1.9,,714,971,73.5,12176,5292,360,411,87.6,282,369,76.4,62,139,44.6,2,1.7,0.3,24,50,15,10,72,,787,184,6,0,158,16,68,0,0,0,0,538,206,227,493,241,47,178,4,1,27,20,50,,43,2.01,29,6,5,2,1,0,4,0.19,3,0,1,0,0,0,0,,46,26,28,10,8,15,56,26.8,41,325,96,29.5,133,127,65,23,2,0,21,17,63,40,2,,1193,73,353,549,387,50,1009,30,57,52.6,34,0,741,5056,3197,145,46,14,24,23,784,693,88.4,64,,2,0,0,26,12,3,68,17,26,0,1,0,173,16,17,48.5
Recio,es ESP,MF,,Leganés,es La Liga,,1991,17.4,,0,23,7,30.4,1.32,0.4,0,0,22.3,1,0,0,1.2,1.2,0.05,-1.2,-1.2,,744,860,86.5,12597,2897,391,419,93.3,263,291,90.4,73,115,63.5,0,0.3,-0.3,10,65,7,3,54,,818,42,35,0,208,28,15,4,1,2,0,614,113,133,27,794,29,2,1,3,12,14,14,,27,1.55,20,1,2,1,3,0,0,0,0,0,0,0,0,0,0,,31,23,13,15,3,14,46,30.4,32,302,70,23.2,90,170,42,21,5,1,16,16,47,19,0,,1049,27,186,683,236,15,1009,14,25,56,18,0,736,3515,1267,57,17,1,15,18,785,721,91.8,33,,11,0,0,45,43,1,15,16,23,0,0,0,183,11,13,45.8
Daishawn Redan,nl NED,FW,,Hertha BSC,de Bundesliga,,2001,0.2,,0,1,0,0,4.29,0,0,,7,0,0,0,0.3,0.3,0.29,-0.3,-0.3,,6,7,85.7,74,14,6,6,100,0,0,,0,1,0,0,0,0,0,1,0,0,0,,7,0,0,0,1,1,1,0,0,0,0,4,3,0,2,5,0,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,,9,0,1,6,6,1,9,1,2,50,2,0,8,45,30,3,3,0,0,0,9,7,77.8,1,,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,
Nathan Redmond,eng ENG,MF,FW,Southampton,eng Premier League,2020,1994,30.7,,4,59,21,35.6,1.92,0.68,0.07,0.19,18.5,2,0,0,5,5,0.09,-1,-1,,781,1061,73.6,13249,3058,406,490,82.9,260,343,75.8,87,161,54,4,3.2,0.8,37,45,37,5,96,,1043,18,1,5,298,37,48,0,0,0,0,702,189,170,80,925,33,3,3,6,25,28,45,,96,3.13,65,0,13,4,9,5,6,0.2,5,0,0,0,1,0,0,,57,46,16,25,16,19,64,29.7,45,643,193,30,164,254,225,39,2,0,37,14,71,13,0,,1443,29,187,670,726,122,1424,90,146,61.6,98,5,1159,7270,4142,205,72,47,56,58,1430,1011,70.7,193,,2,0,0,23,31,5,48,14,46,0,0,0,250,20,57,26
Fabian Reese,de GER,FW,,Schalke 04,de Bundesliga,,1997,1,,0,3,1,33.3,3.14,1.05,0,0,25.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,,9,19,47.4,144,51,5,9,55.6,3,7,42.9,1,1,100,0,0.4,-0.4,2,0,3,2,1,,18,1,0,0,5,0,3,0,0,0,0,9,9,1,2,13,1,1,0,0,0,1,1,,2,2.09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,1,0,0,0,1,0,1,20,4,20,4,5,11,1,1,0,0,0,1,2,0,,36,2,10,12,20,4,35,3,6,50,3,1,29,115,76,4,2,0,3,3,42,26,61.9,10,,0,0,0,0,1,1,3,0,1,0,0,0,5,3,5,37.5
Vasco Regini,it ITA,DF,,Sampdoria,it Serie A,,1990,1.9,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,54,65,83.1,1168,393,16,18,88.9,29,32,90.6,8,14,57.1,0,0,0,1,7,0,0,3,,59,6,4,0,10,5,0,0,0,0,0,37,9,19,39,14,7,2,0,0,1,0,0,,1,0.52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,1,3,1,0,0,2,0,2,26,8,30.8,17,9,0,6,2,0,4,1,5,7,0,,84,11,44,39,5,1,78,0,0,,0,0,41,354,227,4,3,0,1,0,39,36,92.3,1,,0,0,0,2,1,0,0,1,1,0,0,0,22,3,2,60
Vasco Regini,it ITA,DF,,Parma,it Serie A,,1990,0.6,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,21,22,95.5,364,78,11,12,91.7,8,8,100,2,2,100,0,0,0,0,0,0,0,1,,21,1,1,0,0,0,0,0,0,0,0,19,2,1,19,3,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,3,0,0,2,1,0,0,0,0,0,0,0,3,0,,26,3,15,12,0,0,25,0,0,,0,0,14,60,40,0,0,0,0,0,20,20,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,100
Sergio Reguilón,es ESP,DF,,Sevilla,es La Liga,,1996,27.9,,2,29,7,24.1,1.04,0.25,0.07,0.29,16.9,0,0,0,1.8,1.8,0.06,0.2,0.2,,1426,1790,79.7,25325,9429,647,721,89.7,626,765,81.8,129,233,55.4,4,3.7,0.3,41,85,39,21,115,,1530,260,25,1,182,52,98,1,0,0,0,1102,294,394,1334,152,49,234,3,5,27,35,56,,67,2.4,54,2,3,3,2,3,8,0.29,5,1,0,1,1,0,0,,57,33,31,22,4,29,62,46.8,33,354,101,28.5,145,144,65,39,6,0,33,20,77,89,0,,2137,84,576,1033,703,89,1885,41,70,58.6,48,1,1406,7975,5076,203,83,20,36,28,1504,1385,92.1,136,,8,0,0,56,46,4,98,20,33,0,0,0,264,42,34,55.3
Ken Reichel,de GER,DF,,Union Berlin,de Bundesliga,,1986,5.9,,0,5,3,60,0.84,0.51,0,0,21,0,0,0,0.4,0.4,0.09,-0.4,-0.4,,183,253,72.3,3436,1578,77,92,83.7,78,102,76.5,24,48,50,0,0.3,-0.3,2,11,3,3,16,,189,64,0,0,50,3,12,1,0,1,0,110,71,72,140,34,11,63,0,0,7,3,10,,6,1.01,3,1,0,1,1,0,1,0.17,1,0,0,0,0,0,0,,10,7,6,3,1,5,14,35.7,9,75,15,20,37,30,8,18,1,0,17,6,16,20,0,,327,15,125,132,88,7,263,2,4,50,2,0,139,715,416,18,7,1,4,4,162,148,91.4,9,,0,0,0,9,9,0,12,6,7,0,0,0,57,10,10,50
Jeff Reine-Adélaïde,fr FRA,MF,,Angers,fr Ligue 1,,1998,0.9,,1,2,1,50,2.28,1.14,0.5,1,10.4,0,0,0,0.4,0.4,0.19,0.6,0.6,,366,427,85.7,6051,1342,184,205,89.8,138,146,94.5,33,52,63.5,1,1.6,-0.6,11,33,7,2,38,,407,20,5,1,106,10,10,7,6,1,0,338,49,40,45,371,3,4,1,0,1,11,11,,35,4.02,26,2,5,0,1,1,5,0.57,3,0,2,0,0,0,0,,3,1,1,2,0,0,1,0,1,11,3,27.3,2,6,3,1,0,0,1,0,3,1,0,,517,6,77,324,174,14,500,33,45,73.3,34,1,444,2527,1319,68,25,3,18,26,507,419,82.6,57,,3,0,0,13,14,0,10,4,8,0,0,0,54,4,10,28.6
Jeff Reine-Adélaïde,fr FRA,MF,FW,Lyon,fr Ligue 1,2020,1998,8.7,,2,4,3,75,0.46,0.34,0.5,0.67,12.1,0,0,0,1,1,0.26,1,1,,29,36,80.6,541,127,13,15,86.7,12,14,85.7,4,6,66.7,1,0.4,0.6,1,2,2,0,6,,34,2,0,1,6,1,0,0,0,0,0,31,3,2,5,29,1,0,1,0,3,2,0,,3,3.42,3,0,0,0,0,0,1,1.14,1,0,0,0,0,0,0,,11,8,4,3,4,4,11,36.4,7,188,45,23.9,33,97,58,6,0,0,6,4,15,2,0,,51,0,7,35,19,4,49,7,8,87.5,7,0,46,323,237,10,4,0,2,3,43,35,81.4,6,,0,0,0,1,2,0,0,0,1,0,0,0,8,1,0,100
Karim Rekik,nl NED,DF,,Hertha BSC,de Bundesliga,,1994,14,,1,4,2,50,0.29,0.14,0.25,0.5,11.6,0,0,0,0.5,0.5,0.13,0.5,0.5,,621,698,89,13538,4493,179,188,95.2,307,327,93.9,126,167,75.4,0,0.5,-0.5,3,43,1,1,32,,669,29,25,0,137,25,4,0,0,0,0,531,44,123,544,115,25,4,0,2,12,4,6,,7,0.5,6,0,0,1,0,0,2,0.14,1,0,0,1,0,0,0,,17,11,10,7,0,4,9,44.4,5,132,39,29.5,81,45,6,33,17,0,16,14,31,68,0,,847,105,439,428,36,10,820,4,7,57.1,4,1,578,3117,1605,51,9,0,3,4,564,560,99.3,9,,0,0,0,9,11,0,4,14,11,0,2,1,120,29,14,67.4
Loïc Rémy,fr FRA,FW,,Lille,fr Ligue 1,,1987,10.7,,7,28,11,39.3,2.62,1.03,0.25,0.64,15.6,1,0,0,4.5,4.5,0.17,2.5,2.5,,177,221,80.1,2910,518,98,116,84.5,59,68,86.8,17,25,68,0,0.5,-0.5,8,17,5,1,15,,208,13,0,0,54,6,5,0,0,0,0,141,55,25,17,172,13,2,5,0,2,4,9,,28,2.62,18,0,4,4,2,0,3,0.28,1,0,1,1,0,0,0,,6,4,2,1,3,2,6,33.3,4,144,46,31.9,9,56,79,4,2,0,2,0,6,7,0,,324,8,18,141,186,46,311,16,23,69.6,16,1,228,1065,546,28,12,5,26,12,419,254,60.6,114,,2,0,0,15,11,9,5,0,4,0,0,0,34,14,15,48.3
Panagiotis Retsos,gr GRE,DF,,Leverkusen,de Bundesliga,,1998,1.3,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,85,99,85.9,1472,386,42,45,93.3,34,39,87.2,9,13,69.2,0,0,0,1,5,0,0,5,,91,8,2,0,15,1,0,0,0,0,0,80,11,8,20,68,3,6,1,0,1,3,3,,1,0.79,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,5,0,4,1,0,1,8,12.5,7,23,7,30.4,12,8,3,4,0,0,4,0,5,1,0,,110,5,33,72,11,0,102,1,1,100,1,0,73,342,211,6,1,0,0,1,74,74,100,0,,0,0,0,1,0,0,0,0,0,0,0,0,18,2,0,100
Marco Reus,de GER,MF,FW,Dortmund,de Bundesliga,2020,1989,16.6,,11,45,22,48.9,2.71,1.32,0.22,0.45,15.3,3,1,1,9.5,8.8,0.2,1.5,1.2,,544,657,82.8,8203,1798,317,360,88.1,165,188,87.8,42,67,62.7,5,2.6,2.4,20,44,22,2,55,,619,38,22,8,153,11,27,0,0,0,0,485,110,62,137,496,14,1,6,3,8,25,22,,53,3.19,41,3,2,6,1,0,8,0.48,8,0,0,0,0,0,0,,32,22,8,15,9,4,20,20,16,442,121,27.4,40,213,189,25,3,0,22,13,45,13,0,,895,17,79,411,457,119,858,29,53,54.7,32,2,608,2605,1183,69,21,9,37,34,978,681,69.6,161,,1,0,0,17,17,7,27,13,22,0,0,0,70,5,31,13.9
Elvis Rexhbeçaj,de GER,MF,,Köln,de Bundesliga,,1997,6.9,,0,13,7,53.8,1.88,1.01,0,0,16.9,1,0,0,1,1,0.08,-1,-1,,168,233,72.1,3191,1036,74,91,81.3,64,85,75.3,25,42,59.5,3,1.3,1.7,8,20,5,2,25,,224,9,3,1,41,9,11,2,2,0,0,131,48,54,164,43,14,4,2,0,6,4,11,,20,2.89,13,2,1,3,0,1,8,1.16,6,1,0,1,0,0,0,,11,9,6,3,2,6,12,50,6,142,45,31.7,42,67,33,13,0,0,13,4,15,9,0,,314,9,67,174,100,14,307,6,11,54.5,7,0,199,1140,647,25,11,1,13,6,263,204,77.6,28,,3,0,0,8,13,0,11,4,9,0,0,0,60,9,15,37.5
Gio Reyna,us USA,MF,FW,Dortmund,de Bundesliga,2020,2002,3.9,,0,4,2,50,1.01,0.51,0,0,18,0,0,0,0.1,0.1,0.04,-0.1,-0.1,,192,222,86.5,2826,628,117,135,86.7,52,57,91.2,15,17,88.2,1,0.8,0.2,5,10,3,1,13,,219,3,1,0,25,6,5,0,0,0,0,182,25,15,26,183,7,2,2,0,2,6,6,,16,4.06,12,0,1,0,3,0,4,1.01,4,0,0,0,0,0,0,,5,4,2,3,0,2,6,33.3,4,80,18,22.5,12,42,26,4,0,0,4,1,6,1,0,,280,4,33,163,106,14,277,19,26,73.1,20,1,231,1150,617,33,8,4,11,10,268,228,85.1,23,,2,0,0,4,13,0,5,1,4,0,0,0,34,2,10,16.7
Nico Ribaudo,es ESP,FW,MF,Espanyol,es La Liga,,2001,2,,0,4,3,75,1.98,1.48,0,0,22.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,,55,73,75.3,933,236,28,37,75.7,21,23,91.3,6,9,66.7,0,0.8,-0.8,4,4,4,1,4,,70,3,2,0,20,1,3,1,1,0,0,49,15,9,7,64,1,0,0,0,1,2,5,,6,2.97,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,3,1,2,0,1,2,6,33.3,4,43,11,25.6,18,17,8,3,0,0,3,0,3,0,0,,99,0,9,53,47,5,98,5,10,50,5,0,87,504,314,16,6,1,2,5,99,73,73.7,12,,1,0,0,5,7,0,3,0,1,0,0,0,16,1,6,14.3
Franck Ribéry,fr FRA,FW,,Fiorentina,it Serie A,,1983,15.7,,3,25,13,52,1.6,0.83,0.12,0.23,16,1,0,0,2.8,2.8,0.11,0.2,0.2,,623,740,84.2,10945,2712,303,336,90.2,233,269,86.6,74,96,77.1,3,3.9,-0.9,37,67,39,4,83,,727,13,6,8,126,26,19,0,0,0,0,591,76,73,77,642,7,5,6,2,12,12,27,,83,5.3,59,3,11,3,7,0,10,0.64,4,0,4,2,0,0,0,,16,12,8,6,2,5,19,26.3,14,277,74,26.7,51,120,106,9,0,0,9,2,18,2,0,,971,9,82,525,499,95,961,58,95,61.1,62,3,888,5740,3479,182,69,28,40,57,969,817,84.3,122,,3,0,0,21,39,3,19,2,12,0,0,0,100,4,17,19
Davide Riccardi,it ITA,DF,,Lecce,it Serie A,,1996,0.2,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,2,3,66.7,56,50,0,0,,1,2,50,1,1,100,0,0,0,0,1,0,0,1,,3,0,0,0,1,0,0,0,0,0,0,2,1,0,0,3,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,3,0,3,2,0,0,1,1,0,0,0,0,0,0,0,1,0,,4,0,3,1,0,0,4,0,0,,0,0,2,8,0,0,0,0,0,0,2,2,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Declan Rice,eng ENG,MF,,West Ham,eng Premier League,,1999,38,,1,30,9,30,0.79,0.24,0.03,0.11,22.6,0,0,0,1.1,1.1,0.04,-0.1,-0.1,,1476,1717,86,30023,7543,545,599,91,646,704,91.8,252,349,72.2,3,1.5,1.5,22,158,18,9,112,,1685,32,28,2,323,81,22,0,0,0,0,1192,236,289,300,1286,89,4,2,3,36,21,26,,47,1.24,41,0,2,2,0,2,7,0.18,5,0,0,2,0,0,0,,122,89,66,52,4,32,95,33.7,63,819,237,28.9,386,385,48,68,9,0,59,50,172,62,0,,2084,112,631,1308,303,29,2052,41,53,77.4,43,0,1366,8634,3671,127,55,6,19,28,1351,1267,93.8,35,,6,0,0,41,7,2,22,50,89,0,1,0,450,51,33,60.7
Chris Richards,us USA,DF,,Bayern Munich,de Bundesliga,,2000,0.1,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,,4,4,100,80,22,2,2,100,1,1,100,1,1,100,0,0,0,0,0,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,4,0,0,1,3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,5,0,1,4,0,0,5,0,0,,0,0,2,13,0,0,0,0,0,0,4,4,100,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Richarlison,br BRA,FW,,Everton,eng Premier League,,1997,34.1,,13,91,31,34.1,2.67,0.91,0.14,0.42,14,0,0,0,9.1,9.1,0.1,3.9,3.9,,543,823,66,8881,2209,267,357,74.8,211,287,73.5,44,91,48.4,3,4.8,-1.8,31,30,27,2,66,,800,23,2,4,257,11,35,2,0,1,0,499,199,125,187,540,43,7,7,2,28,24,75,,81,2.37,45,0,10,8,14,3,10,0.29,5,0,2,1,1,0,1,,68,45,26,28,14,19,57,33.3,38,710,188,26.5,120,333,257,34,5,0,29,9,77,48,0,,1375,53,178,586,726,181,1353,66,107,61.7,70,2,995,5797,3259,164,54,39,90,99,1507,938,62.2,336,,8,0,0,43,72,17,35,9,45,0,1,0,223,68,126,35.1
Marco Richter,de GER,MF,FW,Augsburg,de Bundesliga,2020,1997,25.3,,4,63,18,28.6,2.49,0.71,0.06,0.22,24.2,5,0,0,4.5,4.5,0.07,-0.5,-0.5,,361,596,60.6,6958,2303,169,248,68.1,111,172,64.5,65,129,50.4,3,1.9,1.1,18,32,21,6,53,,570,26,6,8,156,42,38,7,3,3,0,276,147,173,144,384,30,11,7,6,19,20,35,,56,2.21,35,2,8,5,5,1,6,0.24,4,0,0,0,2,0,0,,24,15,10,7,7,11,62,17.7,51,464,110,23.7,113,216,135,35,0,0,35,15,39,18,0,,1017,22,167,488,442,63,988,49,112,43.8,59,4,760,3379,1722,84,25,13,82,67,937,667,71.2,145,,2,0,0,32,40,3,38,15,15,0,0,0,197,23,36,39
Diego Rico,es ESP,DF,,Bournemouth,eng Premier League,,1993,25.9,,0,11,3,27.3,0.42,0.12,0,0,26.8,1,0,0,0.3,0.3,0.03,-0.3,-0.3,,1012,1483,68.2,19401,10506,394,467,84.4,444,594,74.7,151,342,44.2,4,2.9,1.1,33,105,32,13,129,,1103,380,61,4,206,38,77,72,36,23,6,643,368,472,1060,70,84,247,2,5,40,35,63,,52,2.01,23,28,0,0,0,0,7,0.27,4,2,0,0,0,0,1,,65,42,41,21,3,18,56,32.1,38,406,126,31,209,138,59,82,6,0,76,32,97,98,0,,1825,97,642,770,489,13,1452,19,40,47.5,23,5,863,3576,1913,70,26,2,13,21,893,838,93.8,41,,6,0,0,18,22,2,77,32,42,0,0,0,315,37,25,59.7
Jaïro Riedewald,nl NED,DF,MF,Crystal Palace,eng Premier League,,1996,8.5,,0,3,0,0,0.35,0,0,,27.4,0,0,0,0,0,0.02,0,0,,301,400,75.3,5020,2282,150,170,88.2,118,161,73.3,24,54,44.4,0,0.4,-0.4,2,32,6,1,31,,324,76,11,0,58,6,6,0,0,0,0,226,72,102,281,27,23,65,0,1,7,11,3,,5,0.59,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,15,12,5,8,2,8,13,61.5,5,118,40,33.9,50,52,16,13,2,0,11,11,26,17,0,,482,35,148,257,101,8,408,11,15,73.3,11,1,263,965,522,19,7,1,8,8,280,253,90.4,12,,0,0,0,3,2,0,6,11,12,0,0,0,90,6,2,75
Emiliano Rigoni,ar ARG,MF,FW,Sampdoria,it Serie A,2020,1993,4.8,,0,7,2,28.6,1.46,0.42,0,0,18.2,1,0,0,1.2,1.2,0.17,-1.2,-1.2,,124,193,64.2,2251,789,59,76,77.6,36,55,65.5,21,45,46.7,1,0.7,0.3,16,12,8,3,21,,161,32,9,0,44,13,22,16,4,6,2,102,41,50,122,55,5,6,0,0,4,4,11,,24,5.01,12,7,2,2,1,0,2,0.42,1,1,0,0,0,0,0,,5,5,2,2,1,2,6,33.3,4,120,25,20.8,24,49,47,4,1,0,3,4,9,1,0,,260,2,28,122,139,15,229,16,32,50,17,2,199,1029,580,28,11,6,9,12,237,178,75.1,52,,2,0,0,4,7,1,22,4,5,0,0,0,30,5,9,35.7
Tomás Rincón,ve VEN,MF,,Torino,it Serie A,,1988,30,,1,18,7,38.9,0.6,0.23,0.06,0.14,19.9,0,0,0,0.9,0.9,0.05,0.1,0.1,,1071,1303,82.2,21419,5768,442,494,89.5,428,502,85.3,185,271,68.3,3,1.7,1.3,25,99,24,6,93,,1207,96,58,1,232,58,23,1,0,1,0,820,191,292,155,1006,51,37,6,5,29,13,21,,49,1.63,41,2,0,0,2,3,4,0.13,3,0,0,0,0,0,1,,60,35,27,25,8,27,77,35.1,50,480,127,26.5,176,233,71,36,4,0,32,24,84,81,0,,1626,87,415,963,351,24,1537,37,47,78.7,40,0,1054,5636,3068,112,48,8,23,34,1073,1001,93.3,43,,10,0,0,69,48,1,23,24,35,0,0,0,309,67,33,67
Luis Rioja,es ESP,MF,,Alavés,es La Liga,,1993,18.2,,0,9,2,22.2,0.5,0.11,0,0,20.8,0,0,0,0.5,0.5,0.06,-0.5,-0.5,,306,436,70.2,4430,1448,183,215,85.1,106,135,78.5,10,52,19.2,0,2.2,-2.2,16,14,13,5,30,,413,23,8,0,73,7,36,5,1,3,0,280,69,87,350,39,27,8,4,3,11,9,32,,27,1.49,18,4,1,0,3,1,1,0.06,1,0,0,0,0,0,0,,18,14,9,8,1,6,25,24,19,291,60,20.6,77,156,58,24,0,0,24,9,27,16,0,,597,12,87,282,293,22,577,24,44,54.5,25,0,431,2585,1565,89,28,5,29,26,546,391,71.6,73,,3,0,0,20,16,2,36,9,14,0,0,0,108,11,22,33.3
