,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,
Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
313,Noam Di'i\Noam-Dii,il ISR,MF,il Be'er Sheva,17,1999,0,,,,,0,,0,0,,1,,,,,,,Matches
314,Mouctar Diakhaby\Mouctar-Diakhaby,fr FRA,DFMF,fr Lyon,20,1996,5,450,90,50.0,5.0,5,,5,0,,5,1.80,11,5,+6,+1.20,+0.40,Matches
315,Raphael Dias Belloli\Raphael-Dias-Belloli,br BRA,FW,pt Vitória,20,1996,6,503,84,93.1,5.6,6,,,0,,0,,,,,,,Matches
316,Amadou Diawara\Amadou-Diawara,gn GUI,MF,it Napoli,20,1997,2,172,86,95.6,1.9,2,,1,0,,0,1.50,2,3,-1,-0.52,-11.77,Matches
317,Dame Diop\Dame-Diop,sn SEN,FW,cz Fastav Zlín,24,1993,5,310,62,57.4,3.4,4,,0,1,,1,0.40,1,7,-6,-1.74,-0.57,Matches
318,Bruno Dita\Bruno-Dita,al ALB,MF,al Skënderbeu Korçë,24,1993,4,183,46,33.9,2.0,2,,1,2,,0,1.25,1,4,-3,-1.48,-1.22,Matches
319,Mitchell Donald\Mitchell-Donald,nl NED,MF,rs Red Star,28,1988,8,708,89,98.3,7.9,8,,7,0,,0,1.73,3,3,0,0.00,0.00,Matches
320,Antonio Donnarumma\Antonio-Donnarumma,it ITA,GK,it Milan,27,1990,1,90,90,10.0,1.0,1,,1,0,,3,3.00,1,0,+1,+1.00,+0.33,Matches
321,Gianluigi Donnarumma\Gianluigi-Donnarumma,it ITA,GK,it Milan,18,1999,8,720,90,80.0,8.0,8,,8,0,,1,2.09,17,9,+8,+1.00,+1.50,Matches
322,Dória\Doria,br BRA,DF,fr Marseille,22,1994,0,,,,,0,,0,0,,1,,,,,,,Matches
323,Renan dos Santos\Renan-dos-Santos,br BRA,GK,bg Ludogorets,28,1989,4,360,90,50.0,4.0,4,,4,0,,4,1.40,4,6,-2,-0.50,-0.50,Matches
324,Bas Dost\Bas-Dost,nl NED,FW,pt Sporting CP,28,1989,3,300,100,54.1,3.3,3,,3,0,,0,0.33,4,7,-3,-0.90,-2.31,Matches
325,Stanislav Dostál\Stanislav-Dostal,cz CZE,GK,cz Fastav Zlín,26,1991,3,270,90,50.0,3.0,3,,3,0,,3,0.33,0,6,-6,-2.00,-1.00,Matches
326,Douglas\Douglas,br BRA,GK,pt Vitória,34,1983,3,270,90,50.0,3.0,3,,3,0,,0,0.67,2,5,-3,-1.00,-0.67,Matches
327,Idrissa Doumbia\Idrissa-Doumbia,ci CIV,MF,be Zulte Waregem,19,1998,5,318,64,58.9,3.5,4,,2,1,,1,1.20,2,9,-7,-1.98,-2.79,Matches
328,Seydou Doumbia\Seydou-Doumbia,ci CIV,FW,pt Sporting CP,29,1987,2,72,36,13.0,0.8,1,,0,1,,1,3.00,3,1,+2,+2.50,+2.69,Matches
329,Vlad Dragomir\Vlad-Dragomir,ro ROU,MF,eng Arsenal,18,1999,0,,,,,0,,0,0,,1,,,,,,,Matches
330,Stanislaw Drahun\Stanislaw-Drahun,by BLR,MF,by BATE Borisov,29,1988,6,540,90,100.0,6.0,6,,6,0,,0,1.13,6,16,-10,-1.67,,Matches
331,Sebastián Driussi\Sebastian-Driussi,ar ARG,FW,ru Zenit,21,1996,8,358,45,39.8,4.0,3,,1,5,,2,1.67,7,5,+2,+0.50,-1.32,Matches
332,Ondrej Duda\Ondrej-Duda,sk SVK,MF,de Hertha BSC,22,1994,4,279,70,51.7,3.1,3,,2,1,,1,1.25,3,1,+2,+0.65,+1.68,Matches
333,Stephen Duke-McKenna\Stephen-Duke-McKenna,gy GUY,MF,eng Everton,16,2000,0,,,,,0,,0,0,,1,,,,,,,Matches
334,Abylaykhan Duysen\Abylaykhan-Duysen,kz KAZ,GK,kz FC Astana,23,1994,0,,,,,0,,0,0,,1,,,,,,,Matches
335,Svetoslav Dyakov\Svetoslav-Dyakov,bg BUL,MF,bg Ludogorets,33,1984,7,400,57,55.6,4.4,4,,4,3,,1,1.44,3,6,-3,-0.68,-0.96,Matches
336,Adnan Džafić\Adnan-Dzafic,ba BIH,MF,cz Fastav Zlín,27,1990,4,121,30,22.4,1.3,1,,1,3,,1,0.50,0,1,-1,-0.74,+0.97,Matches
337,Alan Dzagoev\Alan-Dzagoev,ru RUS,MF,ru CSKA Moscow,27,1990,6,455,76,84.3,5.1,6,,2,0,,0,1.33,5,7,-2,-0.40,-0.40,Matches
338,Artem Dzyuba\Artem-Dzyuba,ru RUS,FW,ru Zenit,28,1988,4,168,42,18.7,1.9,2,,1,2,,1,2.00,8,0,+8,+4.29,+3.67,Matches
339,Éder\Eder,pt POR,FW,ru Loko Moscow,29,1987,9,397,44,44.1,4.4,3,,2,6,,1,1.56,7,8,-1,-0.23,-0.41,Matches
340,Odsonne Édouard\Odsonne-Edouard,fr FRA,FW,sco Celtic,19,1998,1,6,6,3.3,0.1,0,,0,1,,1,3.00,0,0,0,0.00,+1.03,Matches
341,Wilson Eduardo\Wilson-Eduardo,ao ANG,MFFW,pt Braga,27,1990,2,119,60,16.5,1.3,1,,1,1,,0,1.75,1,2,-1,-0.76,-0.76,Matches
342,Curtis Edwards\Curtis-Edwards,eng ENG,MFFW,se Östersund,23,1994,8,720,90,100.0,8.0,8,,8,0,,0,1.91,10,8,+2,+0.25,,Matches
343,Vegar Eggen Hedenstad\Vegar-Eggen-Hedenstad,no NOR,DF,no Rosenborg,26,1991,5,442,88,81.9,4.9,5,,4,0,,0,1.17,4,10,-6,-1.22,-2.14,Matches
344,Dan Einbinder\Dan-Einbinder,il ISR,MF,il Be'er Sheva,28,1989,5,381,76,70.6,4.2,5,,2,0,,1,0.80,4,6,-2,-0.47,+1.23,Matches
345,Josip Elez\Josip-Elez,hr CRO,DF,hr Rijeka,23,1994,5,430,86,79.6,4.8,5,,4,0,,1,1.40,9,7,+2,+0.42,+2.87,Matches
346,Eljero Elia\Eljero-Elia,nl NED,MF,tr Başakşehir,30,1987,4,175,44,32.4,1.9,2,,1,2,,1,1.25,2,2,0,0.00,+0.25,Matches
347,Mohamed Elneny\Mohamed-Elneny,eg EGY,MFDF,eng Arsenal,25,1992,12,839,70,66.6,9.3,9,,8,3,,0,2.17,22,8,+14,+1.50,+0.65,Matches
348,Dor Elo\Dor-Elo,il ISR,MFDF,il Be'er Sheva,23,1993,4,340,85,63.0,3.8,4,,3,0,,2,1.00,4,7,-3,-0.79,+0.11,Matches
349,Yao Eloge Koffi\Yao-Eloge-Koffi,ci CIV,DF,ch Lugano,21,1996,2,131,66,24.3,1.5,1,,0,1,,2,1.50,3,2,+1,+0.69,+1.35,Matches
350,Aritz Elustondo\Aritz-Elustondo,es ESP,DF,es Real Sociedad,23,1994,5,374,75,51.9,4.2,4,,4,1,,3,1.40,13,6,+7,+1.68,+1.16,Matches
351,Gabriel Enache\Gabriel-Enache,ro ROU,DF,ro FCSB,26,1990,4,335,84,46.5,3.7,3,,3,1,,2,1.00,4,6,-2,-0.54,-0.77,Matches
352,Alexandru Epureanu\Alexandru-Epureanu,md MDA,DF,tr Başakşehir,30,1986,6,540,90,100.0,6.0,6,,6,0,,0,1.33,7,8,-1,-0.17,,Matches
353,Alparslan Erdem\Alparslan-Erdem,tr TUR,DF,tr Başakşehir,28,1988,3,189,63,35.0,2.1,2,,2,1,,2,1.33,4,2,+2,+0.95,+1.72,Matches
354,Mevlüt Erdinç\Mevlut-Erdinc,tr TUR,FW,tr Başakşehir,30,1987,6,399,67,73.9,4.4,5,,1,1,,0,1.33,5,6,-1,-0.23,-0.23,Matches
355,Nenad Erić\Nenad-Eric,kz KAZ,GK,kz FC Astana,35,1982,8,720,90,100.0,8.0,8,,8,0,,0,1.38,14,13,+1,+0.12,,Matches
356,Aleksandr Erokhin\Aleksandr-Erokhin,ru RUS,MF,ru Zenit,27,1989,9,501,56,55.7,5.6,5,,4,4,,1,1.92,8,7,+1,+0.18,-2.53,Matches
357,Florian Escales\Florian-Escales,fr FRA,GK,fr Marseille,21,1996,0,,,,,0,,0,0,,8,,,,,,,Matches
358,Ricardo Esgaio\Ricardo-Esgaio,pt POR,MFDF,pt Braga,24,1993,8,720,90,100.0,8.0,8,,8,0,,0,1.92,10,11,-1,-0.12,,Matches
359,Alexander Esswein\Alexander-Esswein,de GER,MFFW,de Hertha BSC,27,1990,5,310,62,57.4,3.4,4,,1,1,,0,0.80,4,4,0,0.00,+0.39,Matches
360,Oscar Estupiñan\Oscar-Estupinan,co COL,FW,pt Vitória,20,1996,2,87,44,16.1,1.0,1,,0,1,,0,0.50,1,2,-1,-1.03,-0.44,Matches
361,Beñat Etxebarria\Benat-Etxebarria,es ESP,MF,es Athletic Club,30,1987,4,260,65,28.9,2.9,3,,1,1,,2,1.38,3,6,-3,-1.04,-1.60,Matches
362,Xabier Etxeita\Xabier-Etxeita,es ESP,DF,es Athletic Club,29,1987,8,686,86,76.2,7.6,8,,7,0,,2,1.50,11,13,-2,-0.26,-1.52,Matches
363,Malick Evouna\Malick-Evouna,ga GAB,FW,tr Konyaspor,24,1992,5,349,70,64.6,3.9,4,,3,1,,0,1.20,1,2,-1,-0.26,+0.21,Matches
364,Patrice Evra\Patrice-Evra,fr FRA,DF,fr Marseille,36,1981,5,58,12,4.2,0.6,5,,1,0,,1,1.67,1,2,-1,-1.55,-1.89,Matches
365,Imoh Ezekiel\Imoh-Ezekiel,ng NGA,FW,tr Konyaspor,23,1993,3,42,14,7.8,0.5,0,,0,3,,1,0.33,1,2,-1,-2.14,-1.96,Matches
366,Rasmus Falk\Rasmus-Falk,dk DEN,MF,dk FC Copenhagen,25,1992,7,309,44,42.9,3.4,2,,0,5,,0,1.29,4,2,+2,+0.58,+1.02,Matches
367,Jefferson Farfán\Jefferson-Farfan,pe PER,FWMF,ru Loko Moscow,32,1984,9,582,65,64.7,6.5,8,,3,1,,0,1.89,12,5,+7,+1.08,+3.06,Matches
368,Patrick Farkas\Patrick-Farkas,at AUT,DFMF,at RB Salzburg,24,1992,0,,,,,0,,0,0,,8,,,,,,,Matches
369,Christian Fassnacht\Christian-Fassnacht,ch SUI,MF,ch Young Boys,23,1993,5,286,57,53.0,3.2,3,,2,2,,1,0.60,4,4,0,0.00,+0.35,Matches
370,Lassana Faye\Lassana-Faye,nl NED,MFDF,nl Vitesse,19,1998,5,263,53,48.7,2.9,2,,2,3,,1,1.00,2,3,-1,-0.34,+0.96,Matches
371,Morgan Feeney\Morgan-Feeney,eng ENG,DF,eng Everton,18,1999,2,111,56,20.6,1.2,1,,1,1,,1,1.50,4,3,+1,+0.81,+2.70,Matches
372,Nabil Fekir\Nabil-Fekir,fr FRA,MF,fr Lyon,24,1993,8,660,83,73.3,7.3,8,,5,0,,0,2.13,11,4,+7,+0.95,-0.17,Matches
373,Luiz Felipe\Luiz-Felipe,br BRA,DF,it Lazio,20,1997,10,831,83,76.9,9.2,10,,8,0,,0,1.90,14,12,+2,+0.22,-2.31,Matches
374,Bruno Fernandes\Bruno-Fernandes,pt POR,MF,pt Sporting CP,22,1994,6,567,95,102.2,6.3,6,,5,0,,0,1.67,10,8,+2,+0.32,-7.18,Matches
375,Manuel Fernandes\Manuel-Fernandes,pt POR,MF,ru Loko Moscow,31,1986,10,900,90,100.0,10.0,10,,10,0,,0,1.70,14,14,0,0.00,,Matches
376,Mário Fernandes\Mario-Fernandes,ru RUS,MFDF,ru CSKA Moscow,26,1990,2,180,90,33.3,2.0,2,,2,0,,0,2.00,1,0,+1,+0.50,+1.25,Matches
377,Fernando\Fernando,br BRA,MF,ru Spartak Moscow,25,1992,1,90,90,50.0,1.0,1,,1,0,,1,0.00,1,3,-2,-2.00,-3.00,Matches
378,Hélder Ferreira\Helder-Ferreira,pt POR,FWMF,pt Vitória,20,1997,5,97,19,18.0,1.1,0,,0,5,,0,0.80,3,1,+2,+1.86,+3.07,Matches
379,Ricardo Ferreira\Ricardo-Ferreira,ca CAN,DF,pt Braga,24,1992,4,360,90,50.0,4.0,4,,4,0,,0,1.75,6,5,+1,+0.25,+0.75,Matches
380,Jordan Ferri\Jordan-Ferri,fr FRA,MF,fr Lyon,25,1992,6,286,48,31.8,3.2,3,,1,3,,3,1.67,5,5,0,0.00,-1.47,Matches
381,Diogo Figueiras\Diogo-Figueiras,pt POR,DF,pt Braga,26,1991,1,90,90,12.5,1.0,1,,1,0,,1,0.00,0,3,-3,-3.00,-3.29,Matches
382,Lucian Filip\Lucian-Filip,ro ROU,MF,ro FCSB,26,1990,4,189,47,26.3,2.1,2,,1,2,,2,1.00,2,3,-1,-0.48,-0.48,Matches
383,Egor Filipenko\Egor-Filipenko,by BLR,DF,il Maccabi Tel Aviv,29,1988,1,67,67,12.4,0.7,1,,0,0,,3,1.33,0,1,-1,-1.34,-0.20,Matches
384,Petar Filipović\Petar-Filipovic,de GER,DF,tr Konyaspor,26,1990,3,270,90,50.0,3.0,3,,3,0,,3,1.33,3,4,-1,-0.33,0.00,Matches
385,Volkan Fındıklı\Volkan-Findikli,tr TUR,MF,tr Konyaspor,26,1990,4,121,30,22.4,1.3,2,,0,2,,0,1.25,0,1,-1,-0.74,-0.53,Matches
386,Viktor Fischer\Viktor-Fischer,dk DEN,MFFW,dk FC Copenhagen,23,1994,2,118,59,16.4,1.3,2,,0,0,,0,0.00,1,4,-3,-2.29,-2.74,Matches
387,Moryké Fofana\Moryke-Fofana,ci CIV,MF,tr Konyaspor,25,1991,6,391,65,72.4,4.3,4,,2,2,,0,1.00,2,4,-2,-0.46,-0.46,Matches
388,Navarone Foor\Navarone-Foor,nl NED,MF,nl Vitesse,25,1992,5,337,67,62.4,3.7,3,,3,2,,0,0.80,4,8,-4,-1.07,-0.62,Matches
389,Pablo Fornals\Pablo-Fornals,es ESP,FWMF,es Villarreal,21,1996,7,503,72,69.9,5.6,7,,1,0,,1,1.57,6,7,-1,-0.18,-1.01,Matches
390,James Forrest\James-Forrest,sco SCO,MFDF,sco Celtic,26,1991,2,161,81,89.4,1.8,2,,1,0,,0,1.50,1,3,-2,-1.12,-1.12,Matches
391,Emil Forsberg\Emil-Forsberg,se SWE,MF,de RB Leipzig,25,1991,6,326,54,60.4,3.6,3,,2,3,,0,1.67,6,5,+1,+0.28,+1.12,Matches
392,Rafael Forster\Rafael-Forster,br BRA,DF,bg Ludogorets,27,1990,1,90,90,12.5,1.0,1,,1,0,,2,3.00,2,0,+2,+2.00,+2.57,Matches
393,Riccardo Forte\Riccardo-Forte,it ITA,FW,it Milan,18,1999,1,10,10,1.1,0.1,0,,0,1,,0,0.00,0,0,0,0.00,-0.71,Matches
394,Kerim Frei\Kerim-Frei,tr TUR,MF,tr Başakşehir,23,1993,5,377,75,69.8,4.2,4,,4,1,,1,1.60,6,6,0,0.00,+0.55,Matches
395,Remo Freuler\Remo-Freuler,ch SUI,MF,it Atalanta,25,1992,8,720,90,100.0,8.0,8,,8,0,,0,1.88,17,8,+9,+1.13,,Matches
396,Patrick Friday Eze\Patrick-Friday-Eze,ng NGA,FW,tr Konyaspor,24,1992,2,142,71,26.3,1.6,2,,0,0,,1,1.50,2,2,0,0.00,+0.45,Matches
397,Kevin Friesenbichler\Kevin-Friesenbichler,at AUT,FW,at Austria Wien,23,1994,4,257,64,47.6,2.9,3,,1,1,,2,1.50,3,5,-2,-0.70,+0.89,Matches
398,Abraham Frimpong\Abraham-Frimpong,gh GHA,DF,rs Red Star,24,1993,0,,,,,0,,0,0,,3,,,,,,,Matches
399,Ludvig Fritzson\Ludvig-Fritzson,se SWE,MF,se Östersund,21,1995,1,2,2,0.3,0.0,0,,0,1,,5,3.00,0,0,0,0.00,-0.25,Matches
400,Michal Frydrych\Michal-Frydrych,cz CZE,DF,cz Slavia Prague,27,1990,4,360,90,66.7,4.0,4,,4,0,,2,1.75,5,3,+2,+0.50,+1.50,Matches
401,Javi Fuego\Javi-Fuego,es ESP,MF,es Villarreal,33,1984,1,74,74,10.3,0.8,1,,0,0,,1,0.00,0,0,0,0.00,-0.14,Matches
402,Matteo Gabbia\Matteo-Gabbia,it ITA,DF,it Milan,17,1999,0,,,,,0,,0,0,,1,,,,,,,Matches
403,Gabi\Gabi,es ESP,MF,es Atlético Madrid,34,1983,8,575,72,71.0,6.4,6,,6,2,,1,2.38,13,2,+11,+1.72,-0.19,Matches
404,Filip Gačevski\Filip-Gacevski,mk MKD,GK,mk FK Vardar,26,1990,6,540,90,100.0,6.0,6,,6,0,,0,0.88,3,20,-17,-2.83,,Matches
405,Nicolás Gaitán\Nicolas-Gaitan,ar ARG,MF,es Atlético Madrid,29,1988,1,30,30,3.7,0.3,0,,0,1,,0,3.00,0,0,0,0.00,-1.85,Matches
406,Zoran Gajić\Zoran-Gajic,rs SRB,DF,cz Fastav Zlín,27,1990,6,507,85,93.9,5.6,6,,5,0,,0,0.33,1,8,-7,-1.24,+4.21,Matches
407,Konstantinos Galanopoulos\Konstantinos-Galanopoulos,gr GRE,MF,gr AEK Athens,19,1997,7,379,54,52.6,4.2,4,,1,3,,0,1.22,3,3,0,0.00,-0.26,Matches
408,Rodrigo Galo Brito\Rodrigo-Galo-Brito,br BRA,DFMF,gr AEK Athens,30,1986,7,570,81,79.2,6.3,7,,6,0,,0,1.25,3,5,-2,-0.32,-2.12,Matches
409,Valerică Găman\Valerica-Gaman,ro ROU,DF,ro FCSB,28,1989,2,151,76,21.0,1.7,2,,1,0,,0,1.50,1,4,-3,-1.79,-2.10,Matches
410,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,es Atlético Madrid,30,1987,5,254,51,31.4,2.8,3,,0,2,,3,2.60,4,2,+2,+0.71,-1.56,Matches
411,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,eng Everton,27,1989,2,107,54,19.8,1.2,2,,0,0,,3,2.00,1,1,0,0.00,+1.66,Matches
412,Ignatius Ganago\Ignatius-Ganago,cm CMR,FW,fr Nice,18,1999,2,30,15,4.2,0.3,0,,0,2,,0,3.00,1,0,+1,+3.00,+2.74,Matches
413,Raúl García\Raul-Garcia,es ESP,MF,es Athletic Club,31,1986,9,639,71,71.0,7.1,7,,3,2,,0,1.75,11,8,+3,+0.42,+1.11,Matches
414,Victor García\Victor-Garcia,sv SLV,MF,pt Vitória,22,1995,4,277,69,51.3,3.1,3,,,1,,0,,,,,,,Matches
415,Mario Gaspar\Mario-Gaspar,es ESP,DF,es Villarreal,26,1990,5,450,90,62.5,5.0,5,,5,0,,2,1.40,6,5,+1,+0.20,+0.20,Matches
416,Enis Gavazaj\Enis-Gavazaj,al ALB,MFFW,al Skënderbeu Korçë,22,1995,5,280,56,51.9,3.1,4,,1,1,,0,1.33,4,6,-2,-0.64,+0.05,Matches
417,Mario Gavranović\Mario-Gavranovic,ch SUI,FW,hr Rijeka,27,1989,4,311,78,57.6,3.5,4,,1,0,,1,1.75,8,4,+4,+1.16,+3.12,Matches
418,Dennis Geiger\Dennis-Geiger,de GER,MF,de Hoffenheim,19,1998,4,174,44,32.2,1.9,2,,0,2,,0,1.00,2,3,-1,-0.52,-0.27,Matches
419,Valère Germain\Valere-Germain,fr FRA,FW,fr Marseille,27,1990,13,843,65,61.1,9.4,10,,3,3,,2,1.47,9,10,-1,-0.11,-0.94,Matches
420,Alexander Gerndt\Alexander-Gerndt,se SWE,FW,ch Lugano,31,1986,5,311,62,57.6,3.5,3,,2,2,,0,1.20,4,10,-6,-1.74,-3.31,Matches
421,Alhaji Gero\Alhaji-Gero,ng NGA,FWMF,se Östersund,23,1993,7,441,63,61.3,4.9,6,,2,1,,1,1.75,6,5,+1,+0.20,-0.12,Matches
422,Alex Gersbach\Alex-Gersbach,au AUS,DF,no Rosenborg,20,1997,4,105,26,19.4,1.2,1,,0,3,,2,1.00,2,3,-1,-0.86,-0.03,Matches
423,Willem Geubbels\Willem-Geubbels,fr FRA,FW,fr Lyon,15,2001,1,45,45,5.0,0.5,0,,0,1,,0,0.00,0,0,0,0.00,-1.05,Matches
424,Mohammad Ghadir\Mohammad-Ghadir,il ISR,FWMF,il Be'er Sheva,26,1991,0,,,,,0,,0,0,,2,,,,,,,Matches
425,Saman Ghoddos\Saman-Ghoddos,ir IRN,FW,se Östersund,23,1993,8,720,90,100.0,8.0,8,,8,0,,0,1.85,10,8,+2,+0.25,,Matches
426,Giorgos Giakoumakis\Giorgos-Giakoumakis,gr GRE,FW,gr AEK Athens,22,1994,3,85,28,11.8,0.9,1,,0,2,,2,1.00,0,1,-1,-1.06,-1.34,Matches
427,Giorgos Giannoutsos\Giorgos-Giannoutsos,gr GRE,DF,gr AEK Athens,19,1998,0,,,,,0,,0,0,,5,,,,,,,Matches
428,Charlie Gilmour\Charlie-Gilmour,sco SCO,MF,eng Arsenal,18,1999,0,,,,,0,,0,0,,1,,,,,,,Matches
429,Olivier Giroud\Olivier-Giroud,fr FRA,FW,eng Arsenal,30,1986,6,540,90,42.9,6.0,6,,6,0,,0,2.17,14,4,+10,+1.67,+0.67,Matches
430,Nikola Gligorov\Nikola-Gligorov,mk MKD,MF,mk FK Vardar,33,1983,4,334,84,61.9,3.7,4,,3,0,,2,1.17,2,13,-11,-2.96,-0.34,Matches
431,Darko Glišić\Darko-Glisic,mk MKD,DF,mk FK Vardar,25,1991,3,183,61,33.9,2.0,2,,0,1,,1,0.00,0,8,-8,-3.93,-1.67,Matches
432,Petar Gluhakovic\Petar-Gluhakovic,at AUT,DF,at Austria Wien,21,1996,3,115,38,21.3,1.3,1,,1,2,,3,1.00,4,3,+1,+0.78,+2.48,Matches
433,Denis Glushakov\Denis-Glushakov,ru RUS,MF,ru Spartak Moscow,30,1987,2,165,83,91.7,1.8,2,,1,0,,0,1.50,3,4,-1,-0.55,-0.55,Matches
434,Serge Gnabry\Serge-Gnabry,de GER,FWMF,de Hoffenheim,22,1995,1,44,44,8.1,0.5,0,,0,1,,0,0.00,1,2,-1,-2.05,-1.86,Matches
435,Harlem Gnohéré\Harlem-Gnohere,fr FRA,FW,ro FCSB,29,1988,7,344,49,47.8,3.8,3,,1,4,,1,1.86,7,7,0,0.00,+0.24,Matches
436,Marko Gobeljić\Marko-Gobeljic,rs SRB,DF,rs Red Star,24,1992,5,196,39,27.2,2.2,2,,2,3,,3,1.80,1,1,0,0.00,0.00,Matches
437,Diego Godín\Diego-Godin,uy URU,DF,es Atlético Madrid,31,1986,8,720,90,88.9,8.0,8,,8,0,,0,2.38,17,4,+13,+1.62,-1.38,Matches
438,Marcelo Goiano\Marcelo-Goiano,br BRA,DF,pt Braga,29,1987,6,492,82,68.3,5.5,6,,4,0,,1,2.17,9,6,+3,+0.55,+2.13,Matches
439,Eyal Golasa\Eyal-Golasa,il ISR,MFFW,il Maccabi Tel Aviv,25,1991,2,120,60,22.2,1.3,1,,1,1,,0,2.63,1,0,+1,+0.75,+2.46,Matches
440,Vladimir Golemić\Vladimir-Golemic,si SVN,DF,ch Lugano,26,1991,6,540,90,100.0,6.0,6,,6,0,,0,1.50,9,11,-2,-0.33,,Matches
441,Pierluigi Gollini\Pierluigi-Gollini,it ITA,GK,it Atalanta,22,1995,0,,,,,0,,0,0,,8,,,,,,,Matches
442,Cătălin Golofca\Catalin-Golofca,ro ROU,MF,ro FCSB,27,1990,3,182,61,25.3,2.0,3,,1,0,,1,1.00,3,2,+1,+0.49,+0.83,Matches
443,Aleksandr Golovin\Aleksandr-Golovin,ru RUS,MF,ru CSKA Moscow,21,1996,5,450,90,83.3,5.0,5,,5,0,,0,1.00,6,9,-3,-0.60,-1.60,Matches
444,Gustavo Gómez\Gustavo-Gomez,py PAR,DF,it Milan,24,1993,1,10,10,1.1,0.1,0,,0,1,,0,3.00,1,0,+1,+9.00,+8.39,Matches
445,Papu Gómez\Papu-Gomez,ar ARG,FW,it Atalanta,29,1988,7,606,87,84.2,6.7,7,,5,0,,0,2.00,16,6,+10,+1.49,+2.27,Matches
446,Álvaro González\Alvaro-Gonzalez,es ESP,DF,es Villarreal,27,1990,3,270,90,37.5,3.0,3,,3,0,,4,1.00,3,4,-1,-0.33,-0.73,Matches
447,Derlis González\Derlis-Gonzalez,py PAR,MFFW,ua Dynamo Kyiv,23,1994,0,,,,,0,,0,0,,1,,,,,,,Matches
448,Derlis González\Derlis-Gonzalez,py PAR,FW,ua Dynamo Kyiv,23,1994,8,572,72,63.6,6.4,6,,,2,,0,,,,,,,Matches
449,Mario González\Mario-Gonzalez,es ESP,FW,es Villarreal,21,1996,1,90,90,12.5,1.0,1,,1,0,,0,0.00,0,1,-1,-1.00,-1.29,Matches
450,Sergi González\Sergi-Gonzalez,es ESP,DF,es Atlético Madrid,22,1995,1,90,90,11.1,1.0,1,,1,0,,0,3.00,1,0,+1,+1.00,-0.87,Matches
451,Jacek Góralski\Jacek-Goralski,pl POL,MF,bg Ludogorets,24,1992,7,485,69,67.4,5.4,6,,3,1,,1,1.29,4,5,-1,-0.19,+0.20,Matches
452,Mikhail Gordeichuk\Mikhail-Gordeichuk,by BLR,MFFW,by BATE Borisov,27,1989,6,431,72,79.8,4.8,5,,3,1,,0,1.13,5,13,-8,-1.67,-0.02,Matches
453,Anthony Gordon\Anthony-Gordon,eng ENG,FW,eng Everton,16,2001,1,2,2,0.4,0.0,0,,0,1,,0,3.00,0,0,0,0.00,+1.34,Matches
454,Astemir Gordyushenko\Astemir-Gordyushenko,ru RUS,MF,ru CSKA Moscow,20,1997,1,1,1,0.2,0.0,0,,0,1,,3,3.00,0,0,0,0.00,+0.33,Matches
455,David Goresh\David-Goresh,il ISR,GK,il Be'er Sheva,37,1980,4,360,90,66.7,4.0,4,,4,0,,2,0.25,3,7,-4,-1.00,-0.50,Matches
456,Mathieu Gorgelin\Mathieu-Gorgelin,fr FRA,GK,fr Lyon,26,1990,0,,,,,0,,0,0,,10,,,,,,,Matches
457,Alexander Gorgon\Alexander-Gorgon,at AUT,MFFW,hr Rijeka,28,1988,4,354,89,65.6,3.9,4,,3,0,,0,1.00,7,9,-2,-0.51,-0.99,Matches
458,Andoni Gorosabel\Andoni-Gorosabel,es ESP,DF,es Real Sociedad,20,1996,2,180,90,25.0,2.0,2,,2,0,,1,3.00,9,0,+9,+4.50,+4.50,Matches
459,Robin Gosens\Robin-Gosens,de GER,DFMF,it Atalanta,23,1994,3,55,18,7.6,0.6,0,,0,3,,2,1.33,3,3,0,0.00,-1.22,Matches
460,Mario Götze\Mario-Gotze,de GER,MF,de Dortmund,25,1992,4,226,57,62.8,2.5,3,,1,1,,0,1.25,3,3,0,0.00,0.00,Matches
461,Amine Gouiri\Amine-Gouiri,fr FRA,FW,fr Lyon,17,2000,1,15,15,1.7,0.2,0,,0,1,,2,0.00,0,0,0,0.00,-1.02,Matches
462,Srđan Grahovac\Srdjan-Grahovac,ba BIH,MF,kz FC Astana,24,1992,4,223,56,31.0,2.5,2,,2,2,,0,1.50,3,4,-1,-0.40,-0.77,Matches
463,Ján Greguš\Jan-Gregus,sk SVK,MF,dk FC Copenhagen,26,1991,4,360,90,50.0,4.0,4,,4,0,,1,0.50,2,6,-4,-1.00,-2.00,Matches
464,Antoine Griezmann\Antoine-Griezmann,fr FRA,FW,es Atlético Madrid,26,1991,8,631,79,77.9,7.0,7,,3,1,,1,2.38,16,3,+13,+1.85,+0.35,Matches
465,Florian Grillitsch\Florian-Grillitsch,at AUT,MF,de Hoffenheim,21,1995,3,236,79,43.7,2.6,3,,2,0,,1,0.33,3,6,-3,-1.14,-1.44,Matches
466,Nazmi Gripshi\Nazmi-Gripshi,al ALB,MF,al Skënderbeu Korçë,20,1997,0,,,,,0,,0,0,,3,,,,,,,Matches
