,,,,,,,Playing Time,,,,,,Starts,,Subs,,,Team Success,,,,,,Team Success (xG),,,,,
750,Arturo Vidal\Arturo-Vidal,cl CHI,MF,es Barcelona,31,1987,11,363,33,33.6,4.0,3,87,2,8,13,1,2.36,12,5,+7,+1.74,+0.61,8.6,6.7,+1.9,+0.47,-0.38,Matches
751,Nick Viergever\Nick-Viergever,nl NED,DF,nl PSV Eindhoven,28,1989,6,515,86,95.4,5.7,6,86,5,0,,0,1.00,6,10,-4,-0.70,+10.10,7.3,12.1,-4.8,-0.84,+0.88,Matches
752,Vitolo\Vitolo,es ESP,FWMF,es Atlético Madrid,28,1989,4,99,25,13.8,1.1,0,,0,4,24,1,1.75,0,1,-1,-0.91,-1.34,0.3,2.6,-2.3,-2.07,-2.37,Matches
753,Odisseas Vlachodimos\Odisseas-Vlachodimos,gr GRE,GK,pt Benfica,24,1994,6,540,90,100.0,6.0,6,90,6,0,,0,1.50,6,11,-5,-0.83,,8.2,10.1,-1.9,-0.32,,Matches
754,Nikola Vlašić\Nikola-Vlasic,hr CRO,MFFW,ru CSKA Moscow,20,1997,6,540,90,100.0,6.0,6,90,6,0,,0,1.17,8,9,-1,-0.17,,7.1,9.7,-2.6,-0.43,,Matches
755,Thibault Vlietinck\Thibault-Vlietinck,be BEL,MF,be Club Brugge,20,1997,4,206,52,38.1,2.3,3,64,0,1,13,0,1.00,3,2,+1,+0.44,+0.44,1.9,1.9,+0.1,+0.04,+0.42,Matches
756,Kevin Vogt\Kevin-Vogt,de GER,DF,de Hoffenheim,26,1991,4,360,90,66.7,4.0,4,90,4,0,,0,0.75,9,10,-1,-0.25,+0.75,8.8,6.9,+1.9,+0.48,+2.07,Matches
757,Michel Vorm\Michel-Vorm,nl NED,GK,eng Tottenham,34,1983,2,100,50,8.5,1.1,1,91,1,1,9,2,0.50,1,3,-2,-1.80,-2.05,0.9,2.0,-1.1,-1.03,-1.55,Matches
758,Ruud Vormer\Ruud-Vormer,nl NED,MF,be Club Brugge,30,1988,6,539,90,99.8,6.0,6,90,5,0,,0,1.00,6,5,+1,+0.17,+0.17,5.1,6.4,-1.3,-0.22,-0.22,Matches
759,Jelle Vossen\Jelle-Vossen,be BEL,FW,be Club Brugge,29,1989,1,81,81,15.0,0.9,1,81,0,0,,1,0.00,0,0,0,0.00,-0.20,0.5,0.8,-0.3,-0.28,-0.07,Matches
760,Stefan de Vrij\Stefan-de-Vrij,nl NED,DF,it Inter,26,1992,5,441,88,81.7,4.9,5,88,4,0,,1,1.60,6,5,+1,+0.20,+2.02,7.9,5.6,+2.2,+0.45,+1.69,Matches
761,Šime Vrsaljko\Sime-Vrsaljko,hr CRO,DF,it Inter,26,1992,2,98,49,18.1,1.1,1,91,1,1,7,1,1.00,1,1,0,0.00,+0.20,2.2,1.8,+0.4,+0.39,+0.30,Matches
762,Sandro Wagner\Sandro-Wagner,de GER,FW,de Bayern Munich,30,1987,3,22,7,3.1,0.2,0,,0,3,6,3,3.00,0,0,0,0.00,-1.03,0.3,0.0,+0.3,+1.23,+0.91,Matches
763,Kyle Walker\Kyle-Walker,eng ENG,DF,eng Manchester City,28,1990,10,746,75,82.9,8.3,8,86,7,2,28,0,2.20,23,11,+12,+1.45,-2.06,18.1,8.9,+9.2,+1.11,-0.26,Matches
764,Kyle Walker-Peters\Kyle-Walker-Peters,eng ENG,DF,eng Tottenham,21,1997,1,60,60,5.1,0.7,1,60,0,0,,7,1.00,0,1,-1,-1.50,-1.66,1.5,0.8,+0.7,+1.10,+0.75,Matches
765,Victor Wanyama\Victor-Wanyama,ke KEN,MF,eng Tottenham,27,1991,6,292,49,25.0,3.2,4,71,2,2,5,4,1.50,4,10,-6,-1.85,-2.57,3.2,4.5,-1.3,-0.41,-1.05,Matches
766,Daniel Wass\Daniel-Wass,dk DEN,DFMF,es Valencia,29,1989,3,270,90,50.0,3.0,3,90,3,0,,3,1.00,3,4,-1,-0.33,-0.67,4.1,6.0,-1.9,-0.63,+0.05,Matches
767,Julian Weigl\Julian-Weigl,de GER,MFDF,de Dortmund,22,1995,4,289,72,40.1,3.2,3,88,2,1,25,2,2.25,4,1,+3,+0.93,+0.73,6.8,2.2,+4.6,+1.44,+1.29,Matches
768,Georginio Wijnaldum\Georginio-Wijnaldum,nl NED,MF,eng Liverpool,27,1990,12,968,81,82.7,10.8,11,84,8,1,45,1,1.83,20,11,+9,+0.84,-0.50,20.4,10.3,+10.1,+0.94,+0.74,Matches
769,Paul Will\Paul-Will,de GER,MF,de Bayern Munich,19,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
770,Harry Winks\Harry-Winks,eng ENG,MF,eng Tottenham,22,1996,10,673,67,57.5,7.5,8,80,3,2,17,0,1.70,10,10,0,0.00,-0.18,9.5,7.9,+1.7,+0.22,-0.37,Matches
771,Dani de Wit\Dani-de-Wit,nl NED,MF,nl Ajax,20,1998,2,34,17,3.1,0.4,0,,0,2,16,9,2.00,0,0,0,0.00,-0.77,1.2,0.7,+0.4,+1.19,+0.69,Matches
772,Axel Witsel\Axel-Witsel,be BEL,MF,de Dortmund,29,1989,7,629,90,87.4,7.0,7,90,6,0,,0,1.43,8,6,+2,+0.29,-1.69,9.2,6.0,+3.2,+0.46,-1.68,Matches
773,Maximilian Wöber\Maximilian-Wober,at AUT,DF,nl Ajax,20,1998,4,251,63,23.2,2.8,3,82,2,1,4,2,1.67,4,2,+2,+0.72,-0.04,7.4,4.9,+2.6,+0.92,+0.52,Matches
774,Marius Wolf\Marius-Wolf,de GER,FWDF,de Dortmund,23,1995,4,211,53,29.3,2.3,3,66,1,1,14,1,2.25,2,1,+1,+0.43,-0.10,2.1,1.6,+0.5,+0.20,-0.67,Matches
775,Marco Wölfli\Marco-Wolfli,ch SUI,GK,ch Young Boys,35,1982,2,180,90,33.3,2.0,2,90,2,0,,4,2.00,3,2,+1,+0.50,+2.75,3.4,3.5,-0.1,-0.05,+1.39,Matches
776,Jeong Woo-yeong\Jeong-Woo-yeong,kr KOR,MF,de Bayern Munich,18,1999,1,10,10,1.4,0.1,0,,0,1,9,1,3.00,0,0,0,0.00,-1.01,0.0,0.0,0.0,+0.17,-0.18,Matches
777,Ben Woodburn\Ben-Woodburn,wal WAL,FWMF,eng Liverpool,18,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
778,Gregory Wüthrich\Gregory-Wuthrich,ch SUI,MF,ch Young Boys,23,1994,1,1,1,0.2,0.0,0,,0,1,0,0,2.33,0,0,0,0.00,+1.34,0.0,0.2,-0.2,-17.85,-16.91,Matches
779,Dmitry Yefremov\Dmitry-Yefremov,ru RUS,MF,ru CSKA Moscow,23,1995,3,116,39,21.5,1.3,1,46,0,2,35,2,1.33,0,4,-4,-3.10,-3.74,0.9,2.3,-1.4,-1.06,-0.81,Matches
780,Ahmet Yılmaz Çalık\Ahmet-Yilmaz-Calik,tr TUR,DFMF,tr Galatasaray,24,1994,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
781,Ashley Young\Ashley-Young,eng ENG,DF,eng Manchester Utd,33,1985,7,581,83,64.6,6.5,6,89,5,1,45,1,0.86,5,10,-5,-0.77,-1.90,4.6,8.1,-3.5,-0.54,-1.35,Matches
782,Dan-Axel Zagadou\Dan-Axel-Zagadou,fr FRA,DF,de Dortmund,19,1999,4,346,87,48.1,3.8,4,87,3,0,,3,1.75,7,1,+6,+1.56,+2.04,6.4,2.6,+3.8,+0.98,+0.60,Matches
783,Nicolò Zaniolo\Nicolo-Zaniolo,it ITA,MFFW,it Roma,19,1999,7,385,55,51.3,4.3,4,83,1,3,18,1,1.29,5,9,-4,-0.94,-2.41,5.2,8.5,-3.3,-0.77,-2.00,Matches
784,Martin Zeman\Martin-Zeman,cz CZE,FW,cz Viktoria Plzeň,29,1989,1,70,70,13.0,0.8,1,70,0,0,,2,0.00,0,3,-3,-3.86,-2.71,0.4,1.9,-1.5,-1.96,-1.33,Matches
785,Timur Zhamaletdinov\Timur-Zhamaletdinov,ru RUS,FW,ru CSKA Moscow,21,1997,2,28,14,5.2,0.3,0,,0,2,13,4,0.50,1,1,0,0.00,+0.18,1.0,0.5,+0.5,+1.68,+2.22,Matches
786,Rifat Zhemaletdinov\Rifat-Zhemaletdinov,ru RUS,MF,ru Loko Moscow,21,1996,2,33,17,6.1,0.4,0,,0,2,16,2,0.00,0,1,-1,-2.73,-1.48,0.1,0.5,-0.4,-0.98,-0.73,Matches
787,Piotr Zieliński\Piotr-Zielinski,pl POL,MFFW,it Napoli,24,1994,6,185,31,34.3,2.1,1,79,0,5,21,0,1.50,2,2,0,0.00,-0.51,4.4,2.5,+1.8,+0.90,+0.31,Matches
788,Oleksandr Zinchenko\Oleksandr-Zinchenko,ua UKR,DF,eng Manchester City,21,1996,5,337,67,37.4,3.7,4,84,3,1,3,1,2.60,18,3,+15,+4.01,+3.53,9.8,4.0,+5.8,+1.55,+0.64,Matches
789,Andrija Živković\Andrija-Zivkovic,rs SRB,MFFW,pt Benfica,22,1996,2,72,36,13.3,0.8,0,,0,2,35,3,2.00,1,0,+1,+1.25,+2.40,2.4,0.8,+1.6,+2.02,+2.69,Matches
790,Hakim Ziyech\Hakim-Ziyech,ma MAR,FW,nl Ajax,25,1993,11,983,89,91.0,10.9,11,89,9,0,,0,1.94,20,13,+7,+0.64,-1.21,19.5,15.5,+4.0,+0.36,-1.70,Matches
791,Jeroen Zoet\Jeroen-Zoet,nl NED,GK,nl PSV Eindhoven,27,1991,6,540,90,100.0,6.0,6,90,6,0,,0,1.00,6,13,-7,-1.17,,7.4,12.6,-5.3,-0.88,,Matches
792,Steven Zuber\Steven-Zuber,ch SUI,FW,de Hoffenheim,26,1991,3,103,34,19.1,1.1,1,78,0,2,13,1,0.67,3,3,0,0.00,+0.62,2.1,1.1,+1.0,+0.83,+1.29,Matches
